Unnamed: 9,Unnamed: 10,Unnamed: 11,Printed 03/10/2024 09:32:25,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,
,,,Page 1 of 14,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,202,194635,TODD K,,,
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,
,,,,2,,15.0,
,GST Subtotal,,,,,15.0,
,,,,,,,
,GST Amount,,,,,1.36,
,,,,,,,
,CASH,,,,,20.0,
,,,,,,,
,,,,,,,
,Change,,,,,5.0,
,,,,,,,
,,,,,,,
2022-12-30 10:33:36,,,202,194636,TODD K,,
,,,,,,,
6030020,,VB CAN CTN 30PK,,,,,71.99
,,,,,,,
,10% Item Discount 4,,,,,-7.2,
,,,,,,,
,GST Subtotal,,,,,64.79,
,,,,,,,
,GST Amount,,,,,5.89,
,,,,,,,
,EFTPOS,,,,,64.79,
,,,,,,,
,,,,,,,
,,,,,,,
,,201,618534,TODD K,,,
,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,15.99
,,,,,,,
,,,,,,,
,GST Subtotal,,,,,15.99,
,,,,,,,
,GST Amount,,,,,1.45,
,,,,,,,
,EFTPOS,,,,,15.99,
,,,,,,,
,,,,,,,
2022-12-30 10:39:38,,,201,618535,TODD K,,
,,,,,,,
6310109,,BUNDY VAT/COLA CAN 4PK,,,,,28.990000000000002
,GST Subtotal,,,,,28.990000000000002,
,GST Amount,,,,,2.64,
,,,,,,,
,EFTPOS,,,,,28.990000000000002,
,,,,,,,
,,,,,,,
2022-12-30 10:40:05,,,202,194637,TODD K,,
,,,,,,,
6020151,,J SQUIRE 150 LASHES CAN CTN,,,,,62.99
8411,,-4.99  P51 1 FOR $58.00,,,,,
,SUNTORY 196 LEMON 6% CAN 10PK,,,,,46.99,
,,,,,,,
8454,,-7.09  P51 1 FOR $39.90,,,,,
,,,,,,,
8411,,P51 1 FOR $58.00,,,,,-4.99
,,,,,,,
8454,,P51 1 FOR $39.90,,,,,-7.09
,,,,,,,
,GST Subtotal,,,,,97.9,
,,,,,,,
,GST Amount,,,,,8.9,
,,,,,,,
,,,,,,,
,EFTPOS,,,,,97.9,
,,,,,,,
,,,,,,,
2022-12-30 10:43:19,,,201,618536,TODD K,,
,,,,,,,
,,,,,,,
6311209,,CRUISER 600ML BTL SGL,,,,,11.99
,,,,,,,
8898,,-1.99  CRUISER TALLIES 2 FOR $20,,,,,
,,,,,,,
,-0.16  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
6311209,,CRUISER 600ML BTL SGL,,,,,11.99
,,,,,,,
8898,,-1.99  CRUISER TALLIES 2 FOR $20,,,,,
,,,,,,,
,-0.16  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
6210108,,BUNDY UP RUM 700ML,,,,,44.99
,,,,,,,
6991,,-2.99  P51 1 FOR $42.00,,,,,
,,,,,,,
,-0.59  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
6310442,,UDL CAN CTN,,,,,89.99
,,,,,,,
,-1.09  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
,,,,,,,
,SKIRMISH/BSHOP : .00,,,,,-2.0,
,,,,,,,
8898,,CRUISER TALLIES 2 FOR $20,,,,,-3.98
,,,,,,,
6991,,P51 1 FOR $42.00,,,,,-2.99
,,,,,,,
,,,,,,,
,GST Subtotal,,,,,149.99,
,,,,,,,
,GST Amount,,,,,13.64,
,,,,,,,
,EFTPOS,,,,,149.99,
,,,,,,,
,,,,,,,
2022-12-30 10:44:39,,,201,618537,TODD K,,
,,,,,,,
6311209,,CRUISER 600ML BTL SGL,,,,,11.99
,,,,,,,
,,,,,,,
8898,,-1.99  CRUISER TALLIES 2 FOR $20,,,,,
,,,,,,,
,-0.59  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
6311209,,CRUISER 600ML BTL SGL,,,,,11.99
,,,,,,,
8898,,-1.99  CRUISER TALLIES 2 FOR $20,,,,,
,,,,,,,
,-0.59  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
6200158,,LFL 16 SHOTS BUCKET,,,,,20.990000000000002
,,,,,,,
,-0.82  SKIRMISH/BSHOP : .00,,,,,,
,,,,,,,
,SKIRMISH/BSHOP : .00,,,,,-2.0,
,,,,,,,
,,,,,,,
8898,,CRUISER TALLIES 2 FOR $20,,,,,-3.98
,,,,,,,
,GST Subtotal,,,,,38.99,
,,,,,,,
,GST Amount,,,,,3.54,
,,,,,,,
VOID,,,,,,,
,,,,,,,
,SKIRMISH/BSHOP : .00,,,,,-2.0,
,,,,,,,
,EFTPOS,,,,,38.99,
,,,,,,,
,,,,,,,
2022-12-30 10:44:58,,,201,618538,TODD K,,
,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99
,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,
,,,,,,,
8345,,P43 1 FOR $62.00,,,,,-4.99
,,,,,,,
,GST Subtotal,,,,,62.0,
,,,,,,,
,GST Amount,,,,,5.64,
,,,,,,,
,EFTPOS,,,,,62.0,
,,,,,,,
,,,,,,,
2022-12-30 10:47:56,,,202,194638,TODD K,,
,,,,,,,
,BELVEDERE VODKA 700ML,,,,,70.99,
,,,,,,,
6954,,-10.99  P51 1 FOR $60.00,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,COOL RIDGE SPRING WATER 600ML,,,,,2.0,
,,,,,,,
420,,-0.50  WATER 2 FOR 3,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
6510011,,COOL RIDGE SPRING WATER 600ML,,,,,2
,,,,,,,
420,,-0.50  WATER 2 FOR 3,,,,,
,,,,,,,
6510011,,COOL RIDGE SPRING WATER 600ML,,,,,2
,,,,,,,
420,,-0.50  WATER 2 FOR 3,,,,,
,,,,,,,
6510011,,COOL RIDGE SPRING WATER 600ML,,,,,2
,,,,,,,
420,,-0.50  WATER 2 FOR 3,,,,,
,,,,,,,
,,,,,,,
420,,WATER 2 FOR 3,,,,,
,,,,,,,
,,,,2,,-2.0,
,P51 1 FOR $60.00,,,,,-10.99,
,,,,,,,
,GST Subtotal,,,,,60.0,
,,,,,,,
,GST Amount,,,,,5.45,
,,,,,,,
,GST-Free Subtotal,,,,,6.0,
,,,,,,,
,GST-Free Amount,,,,,0.0,
,,,,,,,
,EFTPOS,,,,,66.0,
,,,,,,,
,,,,,,,
,,,,,,,
,WTURKEY COLA CAN 10PK,,,,,49.99,
7263,,-5.99  P51 1 FOR $44.00,,,,,
,,,,,,,
7263,,P51 1 FOR $44.00,,,,,-5.99
,,,,,,,
,GST Subtotal,,,,,44.0,
,,,,,,,
,GST Amount,,,,,4.0,
,,,,,,,
,CASH,,,,,50.0,
,,,,,,,
,Change,,,,,6.0,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-30 11:44:25,,,201,618544,TODD K,,
,,,,,,,
6510077,,SCHWEPPES SODA 1.1L,,,,,3
,,,,,,,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,
,,,,,,,
6510097,,FEVER TREE MIXER 200ML BTL 4PK,,,,,9.99
,,,,,,,
6210558,,GREY GOOSE WATERMELON 750ML,,,,,64.99
,,,,,,,
6510077,,SCHWEPPES SODA 1.1L,,,,,3
,,,,,,,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,
,,,,,,,
,ICE 5kg BAG,,,,,3.99,
417,,SCHWEPPES 2 FOR 5,,,,,-1
,,,,,,,
,GST Subtotal,,,,,83.97,
,,,,,,,
,GST Amount,,,,,7.63,
,,,,,,,
,EFTPOS,,,,,83.97,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-30 11:44:54,,,201,618545,TODD K,,
,,,,,,,
6311287,,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002
,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,
,,,,,,,
6311287,,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002
,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,
,,,,,,,
,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002,
4900,,-9.99  BUNDY 2 FOR $40,,,,,
,,,,,,,
6311287,,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002
,,,,,,,
,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,
,,,,,,,
,,,,2,,-39.96,
,,,,,,,
,,,,,,,
,GST Subtotal,,,,,80.0,
,,,,,,,
,GST Amount,,,,,7.2700000000000005,
,,,,,,,
,CASH,,,,,80.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,202,194644,TODD K,,,
,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10
,,,,,,,
,GST Subtotal,,,,,10.0,
,,,,,,,
,GST Amount,,,,,0.91,
,,,,,,,
,EFTPOS,,,,,10.0,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-30 11:46:07,,,201,618546,TODD K,,
,,,,,,,
6100068,,MERCURY HARD CIDER EA,,,,,5.5
,,,,,,,
6100068,,MERCURY HARD CIDER EA,,,,,5.5
,,,,,,,
