Unnamed: 9,Unnamed: 10,Unnamed: 11,Printed 03/10/2024 09:25:28,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,
,,,Page 1 of 16,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,201,616899,TODD K,,,
6311287,,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002
,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,
6311287,,BUNDY GINGER 4% CAN 6PK,,,,,29.990000000000002
,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,
,,,,,,,
6410566,,LITTLE GIANT PINOT NOIR,,,,,21.990000000000002
,,,,,,,
6420161,,JANSZ CUVEE NV MAGNUM,,,,,61.99
,,,,,,,
6920,,-11.99  P51 1 FOR $50.00,,,,,
,,,,,,,
6420097,,CHANDON NV BRUT ROSE,,,,,35.99
,,,,,,,
6890,,-9.99  P51 1 FOR $26.00,,,,,
,,,,,,,
6420115,,DEVILS CORNER NV SPARKLING,,,,,24.990000000000002
,,,,,,,
6030062,,CORONA MEX STUB 6PK,,,,,21.990000000000002
,,,,,,,
,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98
,,,,,,,
6890,,P51 1 FOR $26.00,,,,,-9.99
,,,,,,,
6920,,P51 1 FOR $50.00,,,,,-11.99
,,,,,,,
,GST Subtotal,,,,,184.97,
,,,,,,,
,GST Amount,,,,,16.82,
,,,,,,,
,EFTPOS,,,,,184.97,
,,,,,,,
,,,,,,,
2022-12-20 10:39:43,,,201,616900,TODD K,,
,,,,,,,
6210093,,GORDONS GIN 700ML,,,,,44.99
,,,,,,,
6935,,-2.99  P51 1 FOR $42.00,,,,,
,,,,,,,
,,,,,,,
6935,,P51 1 FOR $42.00,,,,,-2.99
,,,,,,,
,GST Subtotal,,,,,42.0,
,,,,,,,
,GST Amount,,,,,3.8200000000000003,
,,,,,,,
,EFTPOS,,,,,42.0,
,,,,,,,
,,,,,,,
2022-12-20 10:46:10,,,202,193280,TODD K,,
,,,,,,,
,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99
,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,
,,,,,,,
8345,,P43 1 FOR $62.00,,,,,-4.99
,,,,,,,
,GST Subtotal,,,,,62.0,
,,,,,,,
,GST Amount,,,,,5.64,
,,,,,,,
,EFTPOS,,,,,62.0,
,,,,,,,
,,,,,,,
2022-12-20 10:47:03,,,201,616901,TODD K,,
,,,,,,,
,,,,,,,
6040713,,BROUHAHA STRAW SOUR CAN SGL,,,,,8.0
,,,,,,,
,-0.50  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040635,,BLOKE IN A BAR LAGER CAN SGL,,,,,5.5
,,,,,,,
,-0.34  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6030198,,PIRATE LIFE LAM STOUT CAN SGL,,,,,8.0
,,,,,,,
,-0.50  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040469,,BENTSPOKE MORTS GOLD CAN SGL,,,,,7.5
,,,,,,,
,,,,,,,
,-0.47  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040932,,BRIGHT HELLFIRE AMBER CAN SGL,,,,,6.0
,,,,,,,
,-0.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040460,,BENTSPOKE BARLEY GRIFF CAN SGL,,,,,7.5
,,,,,,,
,-0.47  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040620,,BLACKFLAG ASTRO PUNK CAN 4PK,,,,,21.990000000000002
,,,,,,,
,-1.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040683,,YOUR MATES LARRY CAN 4PK,,,,,20.990000000000002
,,,,,,,
,-1.32  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6311041,,BROOKVALE GINGER CAN 10PK,,,,,50.99
,,,,,,,
,-3.19  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040869,,BIGHEAD CAN 8PK,,,,,32.99
,,,,,,,
,-2.07  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040721,,YOUR MATES MACCA CAN 4PK,,,,,18.990000000000002
,,,,,,,
,-1.19  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040600,,WAYWARD BERLINER CAN 4PK,,,,,19.990000000000002
,,,,,,,
,-1.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040635,,BLOKE IN A BAR LAGER CAN SGL,,,,,5.5
,,,,,,,
,-0.34  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040635,,BLOKE IN A BAR LAGER CAN SGL,,,,,5.5
,,,,,,,
,-0.34  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6040876,,TERELLA BANANA LLAMA CAN 4PK,,,,,23.990000000000002
,,,,,,,
,-1.50  SKIRMISH/BSHOP,,,,,,
,,,,,,,
6410518,,PETALUMA Y/L ORGANIC SHIRAZ,,,,,51.99
,,,,,,,
,,,,,,,
,-3.27  SKIRMISH/BSHOP,,,,,,
,,,,,,,
,SKIRMISH/BSHOP,,,,,-18.51,
,,,,,,,
,GST Subtotal,,,,,276.91,
,,,,,,,
,GST Amount,,,,,25.17,
,,,,,,,
VOID,,,,,,,
