Unnamed: 9,Unnamed: 10,Unnamed: 11,Printed 03/10/2024 09:11:32,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,
,,,Page 1 of 12,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,DEVILS CORNER PINOT GRIGIO,,,,,21.990000000000002,
,EFTPOS,,,,,27.54,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-05 11:11:48,,,202,190205,TODD K,,
,,,,,,,
6310255,,JDANIEL DBL JACK 10PK,,,,,67.99
,,,,,,,
,5% BSHOP L.LEGEND,,,,,-3.4,
,,,,,,,
,GST Subtotal,,,,,64.59,
,,,,,,,
,GST Amount,,,,,5.87,
,,,,,,,
,EFTPOS,,,,,64.59,
,,,,,,,
,,,,,,,
2022-12-05 11:15:09,,,202,190206,TODD K,,
,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10
,,,,,,,
,GST Subtotal,,,,,10.0,
,,,,,,,
,GST Amount,,,,,0.91,
,,,,,,,
,CASH,,,,,10.0,
,,,,,,,
,,,,,,,
2022-12-05 11:28:00,,,202,190207,TRACEY LANGE,,
,,,,,,,
6020045,,TOOHEYS NEW 750 ML EA,,,,,7.5
,,,,,,,
,GST Subtotal,,,,,7.5,
,,,,,,,
,GST Amount,,,,,0.68,
,,,,,,,
,CASH,,,,,20.0,
,,,,,,,
,,,,,,,
,Change,,,,,12.5,
,,,,,,,
,,,,,,,
2022-12-05 11:28:29,,,202,190208,TRACEY LANGE,,
,,,,,,,
6020018,,XXXX GOLD STUB CTN,,,,,49.99
,,,,,,,
8335,,-2.99  P43 1 FOR $47.00,,,,,
,,,,,,,
8335,,P43 1 FOR $47.00,,,,,-2.99
,,,,,,,
,,,,,,,
,GST Subtotal,,,,,47.0,
,,,,,,,
,GST Amount,,,,,4.2700000000000005,
,,,,,,,
,EFTPOS,,,,,47.0,
,,,,,,,
,,,,,,,
2022-12-05 11:32:20,,,202,190209,TODD K,,
,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99
,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,
,,,,,,,
,,,,,,,
,P43 1 FOR $62.00,,,,,-4.99,
,,,,,,,
,GST Subtotal,,,,,62.0,
,,,,,,,
,,,,,,,
,,,,,,,
,GST Amount,,,,,5.64,
,,,,,,,
,CASH,,,,,70.0,
,,,,,,,
,,,,,,,
,,,,,,,
,Change,,,,,8.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-05 11:42:42,,,201,614930,TODD K,,
,,,,,,,
6310173,,JAMESON DRY & LIME 10PK,,,,,55.99
,,,,,,,
8365,,-7.99  P43 1 FOR $48.00,,,,,
,,,,,,,
,,,,,,,
8365,,P43 1 FOR $48.00,,,,,-7.99
,,,,,,,
,GST Subtotal,,,,,48.0,
,,,,,,,
,,,,,,,
,GST Amount,,,,,4.36,
,,,,,,,
,,,,,,,
VOID,,,,,,,
,,,,,,,
6410343,,DEVILS CORNER PINOT NOIR,,,,,24.990000000000002
,,,,,,,
,,,,,,,
,CASH,,,,,100.0,
,,,,,,,
,Change,,,,,52.0,
,,,,,,,
,,,,,,,
2022-12-05 11:54:10,,,201,614931,TODD K,,
,,,,,,,
6310161,,GENTLEMAN JACK CAN 4PK,,,,,26.490000000000002
,,,,,,,
,WILD BOAR B/COLA 15% 375ML SGL,,,,,15.5,
,,,,,,,
,GST Subtotal,,,,,41.99,
,,,,,,,
,,,,,,,
,GST Amount,,,,,3.8200000000000003,
,,,,,,,
VOID,,,,,,,
,,,,,,,
6410551,,BERTON METAL BLACK SHIRAZ,,,,,13.99
,,,,,,,
,EFTPOS,,,,,41.99,
,,,,,,,
,,,,,,,
,,,,,,,
2022-12-05 11:54:39,,,201,614932,TODD K,,
,,,,,,,
6311135,,SUNTORY 196 LEMON 6% CAN 10PK,,,,,46.99
,,,,,,,
,-4.99  P49 1 FOR $42.00,,,,,,
,,,,,,,
6210230,,SMIRNOFF RED 1000ML,,,,,62.99
,,,,,,,
6397,,-1.84  P49 1 FOR $58.00,,,,,
,,,,,,,
