"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
NS1,,NO SALE,,,,,0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-12 10:44:43,,,201.0,615871,TRACEY LANGE,,,
,,,,,,,,
6310547,,WTURKEY RARE CAN 10PK,,,,,68.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,68.99,
,,,,,,,,
,,GST Amount,,,,,6.2700000000000005,
,,,,,,,,
,,CASH,,,,,70,
,,,,,,,,
,,,,,,,,
,,Change,,,,,1,
,,,,,,,,
,,,,,,,,
2022-12-12 10:45:10,,,202.0,191675,TRACEY LANGE,,,
,,,,,,,,
NS1,,NO SALE,,,,,0,
,,,,,,,,
,,,,,,,,
2022-12-12 10:51:52,,,201.0,615872,TRACEY LANGE,,,
,,,,,,,,
6311110,,JDANIEL AMERICAN NS CAN 4PK,,,,,29.990000000000002,
,,,,,,,,
6612,,-0.99  P49 1 FOR $29.00,,,,,,
,,,,,,,,
6612,,P49 1 FOR $29.00,,,,,-0.99,
,,,,,,,,
,,GST Subtotal,,,,,29,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,EFTPOS,,,,,29,
,,,,,,,,
,,,,,,,,
2022-12-12 10:59:32,,,201.0,615873,TRACEY LANGE,,,
,,,,,,,,
6020046,,HAHN SUPER DRY STUB CTN,,,,,54.99,
,,,,,,,,
6020046,,HAHN SUPER DRY STUB CTN,,,,,54.99,
,,,,,,,,
,,GST Subtotal,,,,,109.98,
,,,,,,,,
,,GST Amount,,,,,10,
,,,,,,,,
,,EFTPOS,,,,,109.98,
,,,,,,,,
,,,,,,,,
2022-12-12 11:12:47,,,202.0,191676,TRACEY LANGE,,,
,,,,,,,,
6310235,,JDANIEL AMERICAN SERVE CAN SGL,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-12 11:14:12,,,202.0,191677,TRACEY LANGE,,,6410153
,,,,,,,,
,,,,,,,,
,,,,,,,,
6311284,,WHITECLAW PINE SELTZ CAN 4PK,,,,,24.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 11:20:59,,,202.0,191678,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6420036,,MOET CHANDON BRUT NV,,,,,77.99,
,,,,,,,,
6661,,-12.99  P49 1 FOR $65.00,,,,,,
,,,,,,,,
6661,,P49 1 FOR $65.00,,,,,-12.99,
,,,,,,,,
,,GST Subtotal,,,,,65,
,,,,,,,,
,,GST Amount,,,,,5.91,
,,,,,,,,
,,EFTPOS,,,,,65,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 12:19:10
2022-12-12 11:22:58,,,202.0,191679,TRACEY LANGE,,,
,,,,,,,,
6420140,,MUMM MARLB BRUT PRESTIGE 750ML,,,,,35.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.8,
,,,,,,,,
6310950,,AMPERSAND WATERMLN 6% CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.2,
,,,,,,,,
,,GST Subtotal,,,,,56.980000000000004,
,,,,,,,,
,,GST Amount,,,,,5.18,
,,,,,,,,
,,EFTPOS,,,,,56.980000000000004,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 12:20:42
2022-12-12 11:34:35,,,202.0,191680,TRACEY LANGE,,,
,,,,,,,,
6020011,,XXXX BITTER 750ML EA,,,,,8,
,,,,,,,,
,,GST Subtotal,,,,,8,
,,,,,,,,
,,GST Amount,,,,,0.73,
,,,,,,,,
,,EFTPOS,,,,,8,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 12:23:32
2022-12-12 11:36:32,,,202.0,191681,TRACEY LANGE,,,
,,,,,,,,
6020020,,XXXX GOLD STUB EA,,,,,4,
,,,,,,,,
,,GST Subtotal,,,,,4,
,,,,,,,,
6716,,P49 1 FOR $19.00,,,,,-2.99,
,,GST Subtotal,,,,,19,
,,GST Amount,,,,,1.73,
,,CASH,,,,,19,
,,,,,,,,5861
2022-12-12 12:31:44,,,201.0,615882,TRACEY LANGE,,,
,,,,,,,,
6310260,,JDANIEL DBL JACK DRY CAN 4PK,,,,,27.490000000000002,
,,,,,,,,
6310260,,JDANIEL DBL JACK DRY CAN 4PK,,,,,27.490000000000002,
,,,,,,,,
,,GST Subtotal,,,,,54.980000000000004,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,5,
,,EFTPOS,,,,,54.980000000000004,
,,,,,,,,
2022-12-12 12:33:38,,,202.0,191687,TRACEY LANGE,,,
,,,,,,,,
6040257,,BURLEIGH MID-TIDE ALE CANS SGL,,,,,5.5,
,,,,,,,,
,,GST Subtotal,,,,,5.5,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,0.5,
,,CASH,,,,,20,
,,Change,,,,,14.5,
,,,,,,,,8295
2022-12-12 12:34:52,,,202.0,191688,TRACEY LANGE,,,
,,,,,,,,
6310186,,JBEAM BLK DBL SRV 4PK,,,,,25.490000000000002,
,,,,,,,,
6600081,,NOBBYS PORK CRACKLE ORIG 25G,,,,,2.5,
,,,,,,,,
,,GST Subtotal,,,,,27.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.54,
,,EFTPOS,,,,,27.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 12:41:14,,,202.0,191689,TRACEY LANGE,,,
,,,,,,,,
6310542,,WTURKEY C/D CAN 4PK,,,,,24.990000000000002,
,,,,,,,,
8367,,-0.99  P43 1 FOR $24.00,,,,,,
,,,,,,,,
,,,,,,,,
6020045,,TOOHEYS NEW 750 ML EA,,,,,7.5,
8367,,P43 1 FOR $24.00,,,,,-0.99,
,,GST Subtotal,,,,,31.5,
,,GST Amount,,,,,2.86,
,,EFTPOS,,,,,31.5,
,,,,,,,,
2022-12-12 12:55:34,,,202.0,191690,TRACEY LANGE,,,2022-12-12 13:41:05
6020045,,TOOHEYS NEW 750 ML EA,,,,,7.5,
,,GST Subtotal,,,,,7.5,
,,GST Amount,,,,,0.68,
,,CASH,,,,,50,
,,Change,,,,,42.5,
,,,,,,,,
,,,,,,,,
2022-12-12 13:03:01,,,202.0,191691,TRACEY LANGE,,,
,,,,,,,,6020035
6030053,,GREAT NTHN ORIGINAL STUB 6PK,,,,,20.490000000000002,
,,GST Subtotal,,,,,20.490000000000002,
,,GST Amount,,,,,1.86,
,,EFTPOS,,,,,20.490000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 13:07:26,,,201.0,615883,TRACEY LANGE,,,
,,,,,,,,6210532
6310232,,JBEAM ZERO CAN EA,,,,,6.5,
,,GST Subtotal,,,,,6.5,
,,GST Amount,,,,,0.59,
,,CASH,,,,,6.5,
,,,,,,,,VOID
2022-12-12 13:11:11,,,202.0,191692,TODD K,,,
,,,,,,,,
6030004,,GREAT NTHN ORIGINAL CAN 30CTN,,,,,66.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.35,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,63.64,
,,GST Amount,,,,,5.79,
,,EFTPOS,,,,,63.64,
,,,,,,,,6310240
2022-12-12 13:14:48,,,202.0,191693,TODD K,,,
,,,,,,,,
6400400,,BERTON METAL PINOT GRIGIO,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
6400400,,BERTON METAL PINOT GRIGIO,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
,,,,,,,,
6030097,,GREAT NTHN ORIGINAL 700ML 3PK,,,,,21,
8597,,BERTON METAL 2 FOR $22,,,,,-5.98,
,,GST Subtotal,,,,,43,
,,GST Amount,,,,,3.91,
,,EFTPOS,,,,,43,
,,,,,,,,
2022-12-12 13:16:47,,,202.0,191694,TODD K,,,
,,,,,,,,
6020176,,XXXX DRY CAN 6PK,,,,,12,
,,,,,,,,
,,GST Subtotal,,,,,12,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.09,
,,EFTPOS,,,,,12,
,,,,,,,,
2022-12-12 13:19:26,,,202.0,191695,TODD K,,,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.35000000000000003,
,,,,,,,,
,,GST Subtotal,,,,,6.65,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,0.6,
,,CASH,,,,,7,
,,Change,,,,,0.35000000000000003,
,,,,,,,,
2022-12-12 13:20:48,,,202.0,191696,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,GST Amount,,,,,0.91,
,,EFTPOS,,,,,10,
,,,,,,,,8347
2022-12-12 13:25:07,,,202.0,191697,TODD K,,,
,,,,,,,,
6020016,,XXXX BITTER STUB 6PK,,,,,19.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,19.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,CASH,,,,,20,
,,,,,,,,6400386
2022-12-12 13:36:53,,,202.0,191698,TODD K,,,
,,,,,,,,
6400054,,BROWN BROS CROUCHEN RIESLING,,,,,16.990000000000002,
,,,,,,,,
,,-2.77  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6400054,,BROWN BROS CROUCHEN RIESLING,,,,,16.990000000000002,
,,,,,,,,
,,,,,,,,
,,-2.77  SKIRMISH/BSHOP,,,,,,
6030026,,VB 750ML EA,,,,,7.5,
,,5% BSHOP L.LEGEND,,,,,-0.38,
,,ROUNDING,,,,,-0.02,
,,,,,,,,
,,GST Subtotal,,,,,7.12,
,,,,,,,,
,,GST Amount,,,,,0.65,
,,,,,,,,
,,CASH,,,,,8,
,,,,,,,,
,,Change,,,,,0.9,
,,,,,,,,
,,,,,,,,
2022-12-12 14:06:21,,,202.0,191711,TODD K,,,
,,,,,,,,
6030025,,VB 750ML 3 FOR,,,,,21,
,,10% Item Discount 4,,,,,-2.1,
,,GST Subtotal,,,,,18.900000000000002,
,,GST Amount,,,,,1.72,
,,,,,,,,
,,EFTPOS,,,,,18.900000000000002,
,,,,,,,,
2022-12-12 14:06:59,,,201.0,615886,TRACEY LANGE,,,2022-12-12 14:21:51
6410100,,YELLOW TAIL MERLOT,,,,,11.99,
8288,,-2.99  P43 1 FOR $9.00,,,,,,6020035
6020035,,XXXX GOLD CAN 6PK,,,,,10,
8288,,P43 1 FOR $9.00,,,,,-2.99,
,,GST Subtotal,,,,,19,
,,GST Amount,,,,,1.73,
,,,,,,,,
,,EFTPOS,,,,,19,
,,,,,,,,
,,,,,,,,
2022-12-12 14:07:29,,,202.0,191712,TODD K,,,
,,,,,,,,
,,,,,,,,
6041061,,POETS CRISP CAN CTN 30PK,,,,,49.99,
,,,,,,,,
6713,,-1.99  P49 1 FOR $48.00,,,,,,
,,,,,,,,
6713,,P49 1 FOR $48.00,,,,,-1.99,
,,,,,,,,
,,GST Subtotal,,,,,48,
,,,,,,,,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,EFTPOS,,,,,48,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-12 14:07:54,,,202.0,191713,TODD K,,,
,,,,,,,,
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,7.5,
,,,,,,,,
,,GST Subtotal,,,,,7.5,
,,,,,,,,
,,GST Amount,,,,,0.68,
,,,,,,,,
,,EFTPOS,,,,,7.5,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-12 14:07:59,,,201.0,615887,TRACEY LANGE,,,
,,,,,,,,
6030035,,CROWN LAGER STUB 6PK,,,,,21.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,21.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2,
,,,,,,,,
,,EFTPOS,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 14:11:04,,,202.0,191714,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6030158,,GREAT NTHN ORIGINAL CAN 6PK,,,,,17.490000000000002,
,,,,,,,,
6310200,,JBEAM COLA 500ML BTL EA,,,,,8.5,
,,,,,,,,
6310200,,JBEAM COLA 500ML BTL EA,,,,,8.5,
,,,,,,,,
,,GST Subtotal,,,,,34.49,
,,,,,,,,
,,GST Amount,,,,,3.14,
,,,,,,,,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,15.99,
,,,,,,,,
,,EFTPOS,,,,,34.49,
,,,,,,,,
,,,,,,,,
2022-12-12 14:11:27,,,201.0,615888,TODD K,,,
,,,,,,,,8889
6400016,,MUD HOUSE SAUV BLANC,,,,,,
,,,,,,,,
,,,,,2,,39.980000000000004,
,,,,,,,,
5635,,-9.98  P43 2 FOR $15.00 EA,,,,,,
,,,,,,,,
5635,,P43 2 FOR $15.00 EA,,,,,-9.98,
,,,,,,,,
,,GST Subtotal,,,,,30,
,,,,,,,,
,,GST Amount,,,,,2.73,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,30,
,,,,,,,,
,,,,,,,,
2022-12-12 14:11:31,,,202.0,191715,TRACEY LANGE,,,
,,,,,,,,
6030026,,VB 750ML EA,,,,,7.5,
,,,,,,,,
,,GST Subtotal,,,,,7.5,
,,,,,,,,
,,GST Amount,,,,,0.68,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,20,
,,,,,,,,
,,Change,,,,,12.5,
,,,,,,,,
,,,,,,,,
2022-12-12 14:11:55,,,202.0,191716,TODD K,,,
,,,,,,,,
6020158,,HAHN SUPER DRY GLUTEN FREE 6PK,,,,,20.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,20.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,20.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 14:12:33,,,202.0,191717,TODD K,,,
,,,,,,,,
6040258,,BURLEIGH MID-TIDE ALE CANS 6PK,,,,,22.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,22.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.09,
,,,,,,,,
,,CASH,,,,,40,
,,,,,,,,
,,Change,,,,,17,
,,,,,,,,
,,,,,,,,
2022-12-12 14:15:00,,,201.0,615889,TODD K,,,
,,,,,,,,
6310196,,JBEAM COLA 4.8% CAN  6PK,,,,,28.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,28.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,,,,,,,
,,Change,,,,,21,
,,,,,,,,
,,,,,,,,
2022-12-12 14:16:24,,,202.0,191718,TODD K,,,
,,,,,,,,
6310066,,BUNDY COLA 8% CAN 4PK,,,,,25.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,25.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.36,
,,,,,,,,
,,EFTPOS,,,,,25.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 14:16:53,,,201.0,615890,TODD K,,,
,,,,,,,,
,,,,,,,,
6410665,,19 CRIMES TEMPRANILLO,,,,,15.99,
,,,,,,,,
8321,,-3.99  P43 1 FOR $12.00,,,,,,
,,,,,,,,
6020118,,TOOHEYS NEW CAN 6PK,,,,,17.990000000000002,
,,,,,,,,
8321,,P43 1 FOR $12.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,29.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 14:38:45,,,201.0,615895,TODD K,,,
,,,,,,,,
6310285,,LITTLE FAT LAMB 1.25L G/BEER,,,,,8.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,8.99,
,,,,,,,,
,,GST Amount,,,,,0.8200000000000001,
,,,,,,,,
,,CASH,,,,,10,
,,,,,,,,
,,Change,,,,,1,
,,,,,,,,
,,,,,,,,
2022-12-12 14:38:47,,,202.0,191729,TODD K,,,6621
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 14:53:09
2022-12-12 14:39:18,,,202.0,191730,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,,,,,,,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,,,,,,,
,,GST Subtotal,,,,,54,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,54,
,,,,,,,,
,,,,,,,,
2022-12-12 14:41:17,,,201.0,615896,TODD K,,,
,,,,,,,,
6040946,,BREWDOG BROWN SNAKE CAN 4PK,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
6040962,,WAYWARD SOURADE CAN SGL,,,,,9,
,,,,,,,,
6310097,,BUNDY OP/COLA 6.0% CAN EA,,,,,8.5,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,39.49,
,,,,,,,,
,,GST Amount,,,,,3.59,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,10.5,
,,,,,,,,
,,,,,,,,
2022-12-12 14:42:01,,,201.0,615897,TODD K,,,6020035
,,,,,,,,
6040946,,BREWDOG BROWN SNAKE CAN 4PK,,,,,21.990000000000002,
,,,,,,,,
6310781,,JAMESON 4.8% LIME SODA 6PK,,,,,28.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,50.980000000000004,
,,,,,,,,
,,GST Amount,,,,,4.63,
,,,,,,,,
,,CASH,,,,,51,
,,,,,,,,
,,,,,,,,
2022-12-12 14:44:11,,,202.0,191731,TODD K,,,
,,,,,,,,
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,8,
,,,,,,,,
,,GST Subtotal,,,,,8,
,,,,,,,,
,,GST Amount,,,,,0.73,
,,,,,,,,
,,CASH,,,,,8,
,,,,,,,,
,,,,,,,,
2022-12-12 14:45:37,,,201.0,615898,TODD K,,,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7,
,,,,,,,,
,,GST Subtotal,,,,,14,
,,,,,,,,
,,GST Amount,,,,,1.27,
,,,,,,,,
,,CASH,,,,,3,
,,,,,,,,
,,EFTPOS,,,,,11,
,,,,,,,,
,,,,,,,,
2022-12-12 14:47:01,,,202.0,191732,TODD K,,,
,,,,,,,,
6310464,,CRUISER MIXED 10PK,,,,,37.99,
,,,,,,,,
,,GST Subtotal,,,,,37.99,
,,,,,,,,
,,GST Amount,,,,,3.45,
,,,,,,,,
,,EFTPOS,,,,,37.99,
,,,,,,,,
,,,,,,,,
2022-12-12 14:47:32,,,201.0,615899,TODD K,,,
,,,,,,,,
6310046,,BROOKVALE GINGER 330ML CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
5408,,0.01  P49 1 FOR $27.00,,,,,,
,,,,,,,,
5408,,P49 1 FOR $27.00,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,27,
,,,,,,,,
,,GST Amount,,,,,2.45,
,,,,,,,,
,,CASH,,,,,27,
,,,,,,,,
,,,,,,,,
2022-12-12 14:48:00,,,202.0,191733,TODD K,,,
,,,,,,,,
6310379,,SMIRN RED 4.5% CAN EA,,,,,7.5,
,,,,,,,,
6420076,,YELLOWGLEN YELLOW SPARKLING,,,,,12.99,
,,,,,,,,
,,GST Subtotal,,,,,20.490000000000002,
,,,,,,,,
,,GST Amount,,,,,1.86,
,,,,,,,,
,,EFTPOS,,,,,20.490000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 14:48:20,,,201.0,615900,TODD K,,,
,,,,,,,,
6020006,,XXXX SUMMER BRIGHT STUB CTN,,,,,56.99,
,,,,,,,,
6633,,-10.99  P49 1 FOR $46.00,,,,,,
,,,,,,,,
6633,,P49 1 FOR $46.00,,,,,-10.99,
,,,,,,,,
,,GST Subtotal,,,,,46,
,,,,,,,,
,,GST Amount,,,,,4.18,
,,,,,,,,
,,EFTPOS,,,,,46,
,,,,,,,,
,,,,,,,,
2022-12-12 14:48:58,,,202.0,191734,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 15:04:42
2022-12-12 14:50:16,,,202.0,191735,TRACEY LANGE,,,
,,,,,,,,6030101
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,,
,,,,,,,,
,,,,,2,,15,
,,5% BSHOP L.LEGEND,,,,,-0.75,
,,,,,,,,
,,GST Subtotal,,,,,14.25,
,,,,,,,,
,,GST Amount,,,,,1.3,
,,,,,,,,
,,EFTPOS,,,,,14.25,
,,,,,,,,
,,,,,,,,
2022-12-12 14:50:58,,,202.0,191736,TRACEY LANGE,,,6040048
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,CASH,,,,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-12 15:07:23
2022-12-12 14:51:27,,,202.0,191737,TRACEY LANGE,,,
,,,,,,,,6420023
6020035,,XXXX GOLD CAN 6PK,,,,,,
,,,,,,,,
,,,,,5,,50,
5633,,-4.99  P43 2 FOR $8.00 EA,,,,,,
6420023,,WBLASS RED LABEL P/CHARD,,,,,12.99,
,,,,,,,,
5633,,-4.99  P43 2 FOR $8.00 EA,,,,,,
,,,,,,,,
6310553,,WTURKEY RARE/COLA 8% CAN EA,,,,,10.5,
,,,,,,,,
6310644,,JAMESON RAW COLA EA,,,,,8.5,
,,,,,,,,
5633,,P43 2 FOR $8.00 EA,,,,,-9.98,
,,,,,,,,
,,GST Subtotal,,,,,35,
,,,,,,,,
,,GST Amount,,,,,3.18,
,,,,,,,,
,,EFTPOS,,,,,35,
,,,,,,,,
,,,,,,,,
2022-12-12 15:10:56,,,202.0,191750,TRACEY LANGE,,,
,,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,16.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,16.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.54,
,,,,,,,,
,,EFTPOS,,,,,16.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-12 15:11:14,,,201.0,615903,TODD K,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,2022-12-12 15:26:52
,,-2.22  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
,,-1.77  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-3.99,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,-5.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,104,
,,,,,,,,
,,GST Amount,,,,,9.450000000000001,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6210157,,NED AUSTRALIAN WHISKEY 700ML,,,,,52.99,
,,,,,,,,
