"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
6040983,,CAPITAL BREW DARK LGR CAN SGL,,,,,6.74,
,,,,,,,,
,,-3.28  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6020178,,VOODOO RANGER IPA CAN SGL,,,,,8.0,
,,,,,,,,
,,-3.89  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040714,,YOUR MATES DONNIE CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.65  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040521,,BLACKFLAG RAGE MACHINE CAN SGL,,,,,8.0,
,,,,,,,,
,,-3.90  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-22.75,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.650000000000002,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.95,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-22.650000000000002,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.85,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.95,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-22.95,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 10:19:30,,,201.0,615240,TODD K,,,
,,,,,,,,
6310461,,CRUISER BTL 4PK,,,,,16.490000000000002,
,,,,,,,,
5826,,-0.49  P43 1 FOR $16.00,,,,,,
,,,,,,,,
5826,,P43 1 FOR $16.00,,,,,-0.49,
,,,,,,,,
,,GST Subtotal,,,,,16.0,
,,,,,,,,
,,GST Amount,,,,,1.45,
,,,,,,,,
,,EFTPOS,,,,,16.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 10:21:49,,,201.0,615241,TODD K,,,
,,,,,,,,
6510045,,PEPSI COLA 1.25L,,,,,3.0,
,,,,,,,,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,,
,,,,,,,,
6510045,,PEPSI COLA 1.25L,,,,,3.0,
,,,,,,,,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,,
,,,,,,,,
417,,SCHWEPPES 2 FOR 5,,,,,-1.0,
,,,,,,,,
,,GST Subtotal,,,,,5.0,
,,,,,,,,
,,GST Amount,,,,,0.45,
,,,,,,,,
,,CASH,,,,,5.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,6040933
2022-12-08 10:25:37,,,202.0,190866,TODD K,,,
,,,,,,,,
6310512,,WSTOCK/COLA 4.8% TALL EACH,,,,,,
,,,,,,,,
,,,,,2,,18.0,
8888,,-3.00  WSTOCK 4.8% TALLIE 2 FOR $15,,,,,,
,,,,,,,,
8888,,WSTOCK 4.8% TALLIE 2 FOR $15,,,,,-3.0,
,,,,,,,,
,,GST Subtotal,,,,,15.0,
,,,,,,,,
,,GST Amount,,,,,1.36,
,,,,,,,,
,,EFTPOS,,,,,15.0,
,,,,,,,,
,,,,,,,,
2022-12-08 10:26:12,,,202.0,190867,TODD K,,,
,,,,,,,,
6311037,,EUMUNDI GINGER BEER CAN CTN,,,,,61.99,
,,,,,,,,
,,,,,,,,
6210232,,CAPTAIN MORGAN SPICED RUM 1LT,,,,,61.99,
,,,,,,,,
6611,,-3.99  P49 1 FOR $58.00,,,,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,,,,,,,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
6611,,P49 1 FOR $58.00,,,,,-3.99,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Amount,,,,,0.27,
,,CASH,,,,,3.0,
,,,,,,,,8376
2022-12-08 11:37:39,,,202.0,190874,TODD K,,,
,,,,,,,,
6030097,,GREAT NTHN ORIGINAL 700ML 3PK,,,,,22.0,
,,,,,,,,
,,GST Subtotal,,,,,22.0,
,,,,,,,,
,,GST Amount,,,,,2.0,
,,,,,,,,
,,CASH,,,,,22.0,
,,,,,,,,
,,,,,,,,
2022-12-08 11:45:28,,,201.0,615247,TODD K,,,
,,,,,,,,
6310049,,BROOKVALE GINGER BEER 500ML EA,,,,,8.0,
,,,,,,,,
,,-0.98  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6311242,,BUNDY LEMON LIM BITTER CAN SGL,,,,,7.0,
,,,,,,,,
,,-0.86  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6200004,,PARTY SHOTS SGL,,,,,2.0,
,,,,,,,,
,,-0.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6200004,,PARTY SHOTS SGL,,,,,2.0,
,,,,,,,,
,,-0.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6311270,,FIREBALL APPLE 6.6% CAN SGL,,,,,9.5,
,,,,,,,,
,,-1.16  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-3.5,
,,,,,,,,
,,GST Subtotal,,,,,25.0,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,25.0,
,,,,,,,,
,,,,,,,,
2022-12-08 11:49:16,,,202.0,190875,TODD K,,,
,,,,,,,,
,,,,,,,,
6310837,,WILD BOAR BC 12% 200ML CAN 4PK,,,,,24.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,24.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 11:49:39,,,202.0,190876,TODD K,,,
,,,,,,,,
6310542,,WTURKEY C/D CAN 4PK,,,,,24.990000000000002,
,,,,,,,,
8367,,0.26  P43 1 FOR $24.00,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.25,
,,,,,,,,
8367,,P43 1 FOR $24.00,,,,,0.26,
,,,,,,,,
,,GST Subtotal,,,,,24.0,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,CASH,,,,,24.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 12:01:07,,,202.0,190877,TODD K,,,
,,,,,,,,
6400014,,HARDYS VR SAUV BLANC 1LTR,,,,,10.99,
6420154,,BIRD IN HAND SPARK PICCOLO 3PK,,,,,24.990000000000002,
,,,,,,,,
6420154,,BIRD IN HAND SPARK PICCOLO 3PK,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,60.97,
,,,,,,,,
,,GST Amount,,,,,5.54,
,,,,,,,,
,,EFTPOS,,,,,60.97,
,,,,,,,,
,,,,,,,,
2022-12-08 12:01:22,,,202.0,190878,TODD K,,,
,,,,,,,,
6400107,,OYSTER BAY SAUV BLANC,,,,,22.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,22.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.09,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,22.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-08 12:09:30,,,201.0,615248,TODD K,,,
,,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99,
,,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,,
,,,,,,,,
8345,,P43 1 FOR $62.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,62.0,
,,,,,,,,
,,GST Amount,,,,,5.64,
,,,,,,,,
,,EFTPOS,,,,,62.0,
,,,,,,,,
,,,,,,,,
2022-12-08 12:10:21,,,202.0,190879,TODD K,,,
,,,,,,,,
6310137,,CCLUB DRY CAN 6PK,,,,,28.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,28.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,EFTPOS,,,,,28.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-08 12:13:57,,,202.0,190880,TODD K,,,
,,,,,,,,
6311263,,WILD BOAR B/COLA 15% 375ML 3PK,,,,,33.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,33.99,
,,,,,,,,
,,GST Amount,,,,,3.09,
,,,,,,,,
,,CASH,,,,,34.0,
,,,,,,,,
,,,,,,,,
2022-12-08 12:19:39,,,201.0,615249,TODD K,,,
,,,,,,,,
6310257,,JDANIEL DBL JACK CAN 4PK,,,,,27.490000000000002,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,27.490000000000002,
,,,,,,,,
,,GST Amount,,,,,2.5,
,,,,,,,,
,,EFTPOS,,,,,27.490000000000002,
,,,,,,,,
,,,,,,,,
2022-12-08 12:20:14,,,201.0,615250,TODD K,,,
,,,,,,,,
,,VOID ENTIRE SALE,,,,,0.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 12:20:39,,,201.0,615251,TODD K,,,
,,,,,,,,
6310460,,CRUISER BTL CTN,,,,,85.99,
,,GST Subtotal,,,,,85.99,
,,,,,,,,
,,GST Amount,,,,,7.82,
,,,,,,,,
,,EFTPOS,,,,,85.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 12:26:21,,,202.0,190881,TODD K,,,
,,,,,,,,
6040607,,YOUR MATES LARRY CAN SGL,,,,,7.5,
,,5% BSHOP L.LEGEND,,,,,-0.38,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7.0,
,,,,,,,,
,,ROUNDING,,,,,-0.02,
,,,,,,,,
,,GST Subtotal,,,,,14.120000000000001,
,,,,,,,,
,,GST Amount,,,,,1.28,
,,,,,,,,
,,CASH,,,,,20.0,
,,,,,,,,
,,,,,,,,
,,Change,,,,,5.9,
,,,,,,,,
,,,,,,,,
2022-12-08 12:29:37,,,201.0,615252,TODD K,,,
,,,,,,,,
,,,,,,,,
6040031,,PERONI LEGGERA BTL CTN,,,,,55.99,
,,,,,,,,
6200043,,TIA MARIA 700ML,,,,,33.99,
,,,,,,,,
,,,,,,,,
6210081,,GREY GOOSE VODKA 700ML,,,,,75.99,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,40.0,
,,,,,,,,
2022-12-08 13:09:20,,,201.0,615257,TODD K,,,
,,,,,,,,
6310373,,SMIRN ICE D/BLK 6.5% CAN SGL,,,,,9.0,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
6600071,,SCHULTES SEASONED JERKY 50GM,,,,,7.99,
8347,,P43 1 FOR $54.00,,,,,-5.99,
,,ROUNDING,,,,,0.01,
,,GST Subtotal,,,,,70.99,
,,GST Amount,,,,,6.45,
,,CASH,,,,,100.0,
,,,,,,,,
,,Change,,,,,29.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:09:44,,,201.0,615258,TODD K,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
1049,,ICE 3 FOR $3.00 EA,,,,,-2.97,
,,,,,,,,
,,GST Subtotal,,,,,9.0,
,,,,,,,,
,,GST Amount,,,,,0.8200000000000001,
,,,,,,,,
,,CASH,,,,,10.0,
,,,,,,,,
,,,,,,,,
,,Change,,,,,1.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:10:06,,,201.0,615259,TODD K,,,
,,,,,,,,
6020116,,TOOHEYS NEW CAN CTN 30PK,,,,,62.99,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,GST Subtotal,,,,,66.98,
,,,,,,,,
,,GST Amount,,,,,6.09,
,,,,,,,,
,,EFTPOS,,,,,66.98,
,,,,,,,,
,,,,,,,,
2022-12-08 13:10:26,,,201.0,615260,TODD K,,,
,,,,,,,,
6020026,,TOOHEYS OLD STUB EA,,,,,5.5,
6020026,,TOOHEYS OLD STUB EA,,,,,5.5,
,,,,,,,,
,,GST Subtotal,,,,,11.0,
,,,,,,,,
,,GST Amount,,,,,1.0,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,11.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:11:26,,,202.0,190889,TODD K,,,
,,,,,,,,
6310276,,JWALKER RED C/D/S 4.6% CAN EA,,,,,7.0,
,,5% BSHOP L.LEGEND,,,,,-0.35000000000000003,
,,,,,,,,
,,GST Subtotal,,,,,6.65,
,,,,,,,,
,,GST Amount,,,,,0.6,
,,,,,,,,
,,CASH,,,,,6.65,
,,,,,,,,
,,,,,,,,
2022-12-08 13:13:27,,,202.0,190890,TODD K,,,
,,,,,,,,
6310275,,JWALKER RED C/D/S 4.6% CAN 6PK,,,,,28.990000000000002,
6040424,,PERONI LIBERA STUB CTN,,,,,40.0,
,,,,,,,,
,,GST Subtotal,,,,,68.99,
,,,,,,,,
,,GST Amount,,,,,6.2700000000000005,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,68.99,
,,,,,,,,
,,,,,,,,
2022-12-08 13:14:51,,,202.0,190891,TODD K,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,-5.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,54.0,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,54.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:19:43,,,202.0,190892,TODD K,,,
,,,,,,,,
6310599,,RUSTY YAK GINGER BEER CAN 6PK,,,,,23.990000000000002,
,,,,,,,,
6310599,,RUSTY YAK GINGER BEER CAN 6PK,,,,,23.990000000000002,
,,,,,,,,
6400095,,LINDEMANS E/HARVEST SSB,,,,,16.990000000000002,
,,,,,,,,
5630,,-3.99  P43 2 FOR $13.00 EA,,,,,,
,,,,,,,,
6400095,,LINDEMANS E/HARVEST SSB,,,,,16.990000000000002,
,,,,,,,,
5630,,-3.99  P43 2 FOR $13.00 EA,,,,,,
,,,,,,,,
5630,,P43 2 FOR $13.00 EA,,,,,-7.98,
,,,,,,,,
,,GST Subtotal,,,,,73.98,
,,,,,,,,
,,GST Amount,,,,,6.73,
,,,,,,,,
,,EFTPOS,,,,,73.98,
,,,,,,,,
,,,,,,,,
2022-12-08 13:19:59,,,202.0,190893,TODD K,,,
,,,,,,,,
6440014,,WBLASS RED LABEL TAWNY PORT,,,,,11.99,
,,,,,,,,
5849,,-2.99  P43 1 FOR $9.00,,,,,,6679
5849,,P43 1 FOR $9.00,,,,,-2.99,
,,GST Subtotal,,,,,9.0,
,,GST Amount,,,,,0.8200000000000001,
,,EFTPOS,,,,,9.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:23:20,,,202.0,190894,TODD K,,,
,,,,,,,,6020152
6310253,,JDANIEL COLA ZERO CAN EA,,,,,8.0,
,,GST Subtotal,,,,,8.0,
,,GST Amount,,,,,0.73,
,,EFTPOS,,,,,8.0,
,,,,,,,,
,,,,,,,,
2022-12-08 13:24:08,,,201.0,615261,TODD K,,,
,,,,,,,,
6410212,,PETER LEHMANN PORTRAIT CAB,,,,,19.990000000000002,
6644,,-4.99  P49 1 FOR $15.00,,,,,,6040048
6400246,,LINDEMANS BIN 95 SAUV BLANC,,,,,9.99,
6500007,,GIFT BAG SINGLE,,,,,2.99,
6500007,,GIFT BAG SINGLE,,,,,2.99,
6644,,P49 1 FOR $15.00,,,,,-4.99,
,,GST Subtotal,,,,,30.970000000000002,
,,GST Amount,,,,,2.82,
,,EFTPOS,,,,,30.970000000000002,
,,,,,,,,6030022
2022-12-08 13:26:35,,,202.0,190895,TODD K,,,
,,,,,,,,
6100218,,MERCURY HARD CIDER BC CAN SGL,,,,,6.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,8892
2022-12-08 13:56:05,,,202.0,190904,TODD K,,,
,,,,,,,,
6020169,,BYRON BAY LAGER STUB 6PK,,,,,20.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,20.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,20.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-08 13:56:41,,,202.0,190905,TODD K,,,
,,,,,,,,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7.0,
,,,,,,,,
,,10% Item Discount 4,,,,,-0.7000000000000001,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7.0,
,,,,,,,,
,,10% Item Discount 4,,,,,-0.7000000000000001,
,,,,,,,,
6040002,,COOPERS MILD ALE BTL 6PK,,,,,17.990000000000002,
,,,,,,,,
,,10% Item Discount 4,,,,,-1.8,
,,,,,,,,
6030022,,VB CAN 6PK,,,,,19.990000000000002,
,,,,,,,,
,,10% Item Discount 4,,,,,-2.0,
,,,,,,,,
,,GST Subtotal,,,,,46.78,
,,,,,,,,
,,GST Amount,,,,,4.25,
,,,,,,,,
,,EFTPOS,,,,,46.78,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 13:58:17,,,202.0,190906,TODD K,,,
,,,,,,,,
6030097,,GREAT NTHN ORIGINAL 700ML 3PK,,,,,22.0,
,,,,,,,,
,,GST Subtotal,,,,,22.0,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.0,
,,,,,,,,
,,CASH,,,,,22.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 13:58:56,,,202.0,190907,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,GST Subtotal,,,,,10.0,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 14:02:01,,,201.0,615265,TODD K,,,
,,,,,,,,
6310187,,JBEAM BLK DBL SRV SGL,,,,,9.0,
,,,,,,,,
,,GST Subtotal,,,,,9.0,
,,,,,,,,
,,GST Amount,,,,,0.8200000000000001,
,,,,,,,,
,,EFTPOS,,,,,9.0,
,,,,,,,,
,,,,,,,,
2022-12-08 14:03:38,,,202.0,190908,TODD K,,,
,,,,,,,,
,,,,,,,,2022-12-08 14:12:31
6210105,,DIVAS VODKAT 700ML,,,,,,
,,,,,,,,
,,,,,6,,77.94,
,,GST Subtotal,,,,,77.94,
,,,,,,,,
,,GST Amount,,,,,7.09,
,,,,,,,,
,,EFTPOS,,,,,77.94,
,,,,,,,,
,,,,,,,,
2022-12-08 14:04:23,,,202.0,190909,TODD K,,,
,,,,,,,,
,,,,,,,,
6040571,,COOPERS MILD ALE CAN CTN,,,,,52.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,52.99,
,,,,,,,,
,,GST Amount,,,,,4.82,
,,,,,,,,
,,CASH,,,,,53.0,
,,,,,,,,
,,,,,,,,
2022-12-08 14:04:42,,,202.0,190910,TODD K,,,
,,,,,,,,
6310145,,CCLUB PREMI DRY CAN 4PK,,,,,25.490000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,25.490000000000002,
,,,,,,,,
,,GST Amount,,,,,2.32,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,30.0,
,,,,,,,,
,,Change,,,,,4.5,
,,,,,,,,
,,,,,,,,
2022-12-08 14:05:39,,,202.0,190911,TODD K,,,
,,,,,,,,
6310528,,WTURKEY 101 CAN 10PK,,,,,62.99,
,,,,,,,,
,,GST Subtotal,,,,,62.99,
,,,,,,,,
,,GST Amount,,,,,5.73,
,,,,,,,,
,,EFTPOS,,,,,62.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 14:05:56,,,202.0,190912,TODD K,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,-5.99,
,,,,,,,,
,,GST Subtotal,,,,,54.0,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,54.0,
,,,,,,,,
,,,,,,,,
2022-12-08 14:06:21,,,201.0,615266,TODD K,,,
,,,,,,,,
,,,,,,,,
6310137,,CCLUB DRY CAN 6PK,,,,,28.990000000000002,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,GST Subtotal,,,,,38.99,
,,,,,,,,
,,GST Amount,,,,,3.54,
,,,,,,,,
,,EFTPOS,,,,,38.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-08 14:06:37,,,202.0,190913,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,GST Subtotal,,,,,20.0,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,,,,,,,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
Deleted,,Deleted Stock Items,,,,,0.0,
,,,,,,,,
,,CASH,,,,,50.0,
,,,,,,,,
,,Change,,,,,30.0,
,,,,,,,,
,,,,,,,,
2022-12-08 14:07:12,,,201.0,615267,TODD K,,,
,,,,,,,,
,,,,,,,,
6310495,,WSTOCK COLA 12% CAN 4PK,,,,,22.990000000000002,
,,,,,,,,
8885,,-1.00  WSTOCK 12% 4PK $21.99,,,,,,
,,,,,,,,
8885,,WSTOCK 12% 4PK $21.99,,,,,-1.0,
,,,,,,,,
,,GST Subtotal,,,,,21.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.0,
,,,,,,,,
,,EFTPOS,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-08 14:07:48,,,202.0,190914,TODD K,,,
,,,,,,,,
,,,,,,,,
6210277,,FEATHER AND HOUND GIN 700ML,,,,,37.99,
,,,,,,,,
6311087,,GOOD TIDES 6.7% GUAVA CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,
,,,,,,,,
6311087,,GOOD TIDES 6.7% GUAVA CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,
,,,,,,,,
,,GST Amount,,,,,5.18,
,,EFTPOS,,,,,57.0,
,,,,,,,,
2022-12-08 14:23:49,,,202.0,190922,TODD K,,,
,,,,,,,,
,,,,,,,,
6310248,,JDANIEL COLA CAN 4PK,,,,,22.490000000000002,
,,GST Subtotal,,,,,22.490000000000002,
,,GST Amount,,,,,2.04,
,,CASH,,,,,16.0,
,,EFTPOS,,,,,6.49,
,,,,,,,,
2022-12-08 14:25:00,,,202.0,190923,TODD K,,,
,,,,,,,,
6510005,,COCA COLA 1.25L,,,,,4.0,
,,,,,,,,
6311191,,JAMESON COLA 10PK,,,,,55.99,
,,,,,,,,
,,,,,,,,
8324,,-7.99  P43 1 FOR $48.00,,,,,,
8324,,P43 1 FOR $48.00,,,,,-7.99,
,,GST Subtotal,,,,,52.0,
,,GST Amount,,,,,4.73,
,,EFTPOS,,,,,52.0,
,,,,,,,,6210009
2022-12-08 14:25:03,,,201.0,615274,TODD K,,,
,,,,,,,,
6450020,,SOVEREIGN POINT CASK 4.4LT,,,,,12.99,
,,,,,,,,
