"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
6310076,,BUNDY COLA 4.6% CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,,,,,,,
,,GST Subtotal,,,,,40.0,
,,,,,,,,
,,GST Amount,,,,,3.64,
,,,,,,,,
,,EFTPOS,,,,,40.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-26 10:51:30
2022-12-26 10:16:20,,,201.0,617928,TRACEY LANGE,,,
,,,,,,,,
6030073,,GREAT NTHN MID STUB CTN,,,,,53.99,
,,,,,,,,
6818,,-5.99  P51 1 FOR $48.00,,,,,,
,,,,,,,,
6818,,P51 1 FOR $48.00,,,,,-5.99,
,,,,,,,,
,,GST Subtotal,,,,,48.0,
,,,,,,,,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,EFTPOS,,,,,48.0,
,,,,,,,,
,,,,,,,,
2022-12-26 10:16:37,,,201.0,617929,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6310867,,SMIRNOFF SELTZER MANGO CAN 4PK,,,,,18.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,18.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.73,
,,,,,,,,
,,CASH,,,,,20.0,
,,,,,,,,
,,Change,,,,,1.0,
,,,,,,,,
,,,,,,,,
2022-12-26 10:17:29,,,201.0,617930,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6040403,,COOPERS SPARKLING ALE CAN 6PK,,,,,21.990000000000002,
,,,,,,,,
7846,,-1.99  P51 1 FOR $20.00,,,,,,
,,,,,,,,
6510097,,FEVER TREE MIXER 200ML BTL 4PK,,,,,9.99,
,,,,,,,,
6210341,,FOUR PILLARS RARE DRY GIN,,,,,81.99,
,,,,,,,,
8402,,-13.99  P51 1 FOR $68.00,,,,,,
,,,,,,,,
7846,,P51 1 FOR $20.00,,,,,-1.99,
,,,,,,,,
8402,,P51 1 FOR $68.00,,,,,-13.99,
,,,,,,,,
,,GST Subtotal,,,,,97.99000000000001,
,,,,,,,,
,,GST Amount,,,,,8.91,
,,,,,,,,
,,EFTPOS,,,,,97.99000000000001,
,,,,,,,,
,,,,,,,,
2022-12-26 10:23:09,,,201.0,617931,TRACEY LANGE,,,
,,,,,,,,
6310045,,BROOKVALE GINGER 330ML CAN CTN,,,,,92.99,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
1049,,ICE 3 FOR $3.00 EA,,,,,-2.97,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,101.99000000000001,
,,,,,,,,
,,GST Amount,,,,,9.27,
,,,,,,,,
,,CASH,,,,,110.0,
,,,,,,,,
,,Change,,,,,8.0,
,,,,,,,,
,,,,,,,,
2022-12-26 10:28:55,,,201.0,617932,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6040314,,BALTER XPA CAN 4PK,,,,,21.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,21.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.0,
,,,,,,,,
,,EFTPOS,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-26 10:29:10,,,201.0,617933,TRACEY LANGE,,,
,,,,,,,,
6210134,,JBEAM 200ML,,,,,15.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST-Free Subtotal,,,,,2.0,
,,GST-Free Amount,,,,,0.0,
,,,,,,,,
,,EFTPOS,,,,,26.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-26 11:13:40,,,201.0,617946,TRACEY LANGE,,,
,,,,,,,,6020032
6310258,,JDANIEL DBL JACK CAN EA,,,,,9.0,
6020006,,XXXX SUMMER BRIGHT STUB CTN,,,,,56.99,
8467,,-10.09  P51 1 FOR $46.90,,,,,,
8467,,P51 1 FOR $46.90,,,,,-10.09,
,,,,,,,,
,,GST Subtotal,,,,,55.9,
,,,,,,,,
,,GST Amount,,,,,5.08,
,,,,,,,,
,,EFTPOS,,,,,55.9,
,,,,,,,,
,,,,,,,,
2022-12-26 11:16:14,,,201.0,617947,TRACEY LANGE,,,
,,,,,,,,
6420028,,EAGLEHAWK CUVEE BRUT,,,,,,
,,,,,8,,87.92,
8913,,-13.18  4 FOR 15% OFF,,,,,,
,,-5.53  SKIRMISH/BSHOP,,,,,,
,,,,,,,,2022-12-26 11:45:37
6200007,,APEROL 700ML,,,,,,
,,,,,,,,
,,,,,3,,95.97,
,,,,,,,,
,,-6.03  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6410544,,HIDDEN SEA ROSE,,,,,22.990000000000002,
,,,,,,,,
,,-1.44  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,-0.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,-0.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,,,,,,,2022-12-26 11:46:29
,,-0.25  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,0.76  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-12.99,
,,,,,,,,
1049,,ICE 3 FOR $3.00 EA,,,,,-2.97,
,,,,,,,,
8913,,4 FOR 15% OFF,,,,,,
,,,,,,,,
,,,,,2,,-13.18,
,,GST Subtotal,,,,,193.70000000000002,
,,,,,,,,
,,GST Amount,,,,,17.61,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-12.99,
,,,,,,,,
,,EFTPOS,,,,,193.70000000000002,
,,,,,,,,
,,,,,,,,
2022-12-26 11:16:38,,,201.0,617948,TRACEY LANGE,,,
,,,,,,,,
6510005,,COCA COLA 1.25L,,,,,4.0,
,,,,,,,,
6040258,,BURLEIGH MID-TIDE ALE CANS 6PK,,,,,22.990000000000002,
,,,,,,,,
,,,,,,,,
6310950,,AMPERSAND WATERMLN 6% CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,50.980000000000004,
,,,,,,,,
,,GST Amount,,,,,4.63,
,,,,,,,,
,,EFTPOS,,,,,50.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-26 11:24:32,,,201.0,617949,TRACEY LANGE,,,
,,,,,,,,
6210121,,JOSE CUERVO GOLD 700ML,,,,,55.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-2.8000000000000003,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,53.19,
,,,,,,,,
,,GST Amount,,,,,4.84,
,,,,,,,,
,,CASH,,,,,100.0,
,,,,,,,,
,,Change,,,,,46.800000000000004,
,,,,,,,,
,,,,,,,,
2022-12-26 11:25:06,,,201.0,617950,TRACEY LANGE,,,
,,,,,,,,
6311005,,WHITECLAW VARIETY CAN 10PK,,,,,51.99,
,,,,,,,,
6902,,-4.99  P51 1 FOR $47.00,,,,,,
,,,,,,,,
6902,,P51 1 FOR $47.00,,,,,-4.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,47.0,
,,,,,,,,
,,GST Amount,,,,,4.2700000000000005,
,,,,,,,,
,,EFTPOS,,,,,47.0,
,,,,,,,,
,,,,,,,,
2022-12-26 11:27:24,,,201.0,617951,TRACEY LANGE,,,
,,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99,
,,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,,
,,,,,,,,
8345,,P43 1 FOR $62.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,62.0,
,,,,,,,,
,,GST Amount,,,,,5.64,
,,,,,,,,
,,EFTPOS,,,,,62.0,
,,,,,,,,
,,,,,,,,
2022-12-26 11:30:06,,,201.0,617952,TRACEY LANGE,,,
,,,,,,,,
6020170,,BYRON BAY LAGER STUB CTN,,,,,58.99,
,,,,,,,,
8455,,-9.09  P51 1 FOR $49.90,,,,,,
,,,,,,,,
8455,,P51 1 FOR $49.90,,,,,-9.09,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,49.9,
,,,,,,,,
,,GST Amount,,,,,4.54,
,,,,,,,,
,,EFTPOS,,,,,49.9,
,,,,,,,,
,,,,,,,,
2022-12-26 11:32:33,,,201.0,617953,TRACEY LANGE,,,
,,,,,,,,
6030041,,CASCADE PREM LIGHT STUB 6PK,,,,,19.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,19.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,,,,,,,
,,CASH,,,,,20.0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-26 11:38:12,,,201.0,617954,TRACEY LANGE,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,GST Subtotal,,,,,10.0,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10.0,
,,,,,,,,
,,,,,,,,
2022-12-26 11:38:25,,,201.0,617955,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,2022-12-26 11:52:29
6500006,,ICE 5kg BAG,,,,,,
,,,,,,,,
,,,,,6,,23.94,
,,,,,,,,
1049,,-5.94  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,8450
1049,,ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,,,,2,,-5.94,
,,,,,,,,
,,GST Subtotal,,,,,18.0,
,,,,,,,,
,,GST Amount,,,,,1.6400000000000001,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,60.0,
,,Change,,,,,3.1,
,,,,,,,,6210198
2022-12-26 11:52:54,,,201.0,617967,TRACEY LANGE,,,
,,,,,,,,
6040249,,GREEN BEACON WAYFARER 4PK,,,,,17.990000000000002,
,,,,,,,,
5811,,0.01  P43 1 FOR $18.00,,,,,,
,,,,,,,,
6310731,,MANGO SMASH 8% STUB 4PK,,,,,16.990000000000002,
,,,,,,,,
5811,,P43 1 FOR $18.00,,,,,0.01,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,34.99,
,,GST Amount,,,,,3.18,
,,EFTPOS,,,,,34.99,
,,,,,,,,8359
2022-12-26 11:53:56,,,201.0,617968,TRACEY LANGE,,,
,,,,,,,,
6020116,,TOOHEYS NEW CAN CTN 30PK,,,,,62.99,
,,,,,,,,
7856,,-6.99  P51 1 FOR $56.00,,,,,,
,,,,,,,,
7856,,P51 1 FOR $56.00,,,,,-6.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,56.0,
,,GST Amount,,,,,5.09,
,,EFTPOS,,,,,56.0,
,,,,,,,,
2022-12-26 11:54:37,,,201.0,617969,TRACEY LANGE,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,GST Subtotal,,,,,20.0,
,,GST Amount,,,,,1.82,
,,CASH,,,,,50.0,
,,Change,,,,,30.0,
,,,,,,,,
2022-12-26 11:56:27,,,201.0,617970,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6311286,,BUNDY LEMON LIM BITTER CAN 6PK,,,,,29.990000000000002,
8884,,-5.00  BUNDY 6PKS $24.99,,,,,,6040020
8884,,BUNDY 6PKS $24.99,,,,,-5.0,
,,GST Subtotal,,,,,24.990000000000002,
,,GST Amount,,,,,2.27,
,,EFTPOS,,,,,24.990000000000002,
,,,,,,,,
2022-12-26 11:58:07,,,201.0,617971,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6040318,,BALTER CAPT SENSIBLE CAN CTN,,,,,59.99,
,,GST Subtotal,,,,,59.99,
,,GST Amount,,,,,5.45,
,,EFTPOS,,,,,59.99,
,,,,,,,,
2022-12-26 11:59:41,,,201.0,617972,TRACEY LANGE,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
8432,,-5.09  P51 1 FOR $48.90,,,,,,
,,,,,,,,
8432,,P51 1 FOR $48.90,,,,,-5.09,
,,,,,,,,
,,GST Subtotal,,,,,48.9,
,,,,,,,,
,,GST Amount,,,,,4.45,
,,,,,,,,
,,EFTPOS,,,,,48.9,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-26 12:02:25,,,201.0,617973,TRACEY LANGE,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,GST Subtotal,,,,,3.99,
,,,,,,,,
,,GST Amount,,,,,0.36,
,,,,,,,,
,,EFTPOS,,,,,3.99,
,,,,,,,,
,,,,,,,,
2022-12-26 12:07:36,,,201.0,617974,TRACEY LANGE,,,
,,,,,,,,
6410293,,PENFOLDS MAX CAB SAUV,,,,,34.99,
,,,,,,,,
7264,,-9.99  P51 1 FOR $25.00,,,,,,
,,,,,,,,
6410293,,PENFOLDS MAX CAB SAUV,,,,,34.99,
,,,,,,,,
,,,,,,,,
7264,,-9.99  P51 1 FOR $25.00,,,,,,
,,,,,,,,6500006
7264,,P51 1 FOR $25.00,,,,,,
,,,,,,,,
,,,,,2,,-19.98,
,,GST Subtotal,,,,,50.0,
,,,,,,,,
,,GST Amount,,,,,4.55,
,,,,,,,,
,,EFTPOS,,,,,50.0,
,,,,,,,,
,,,,,,,,
2022-12-26 12:11:39,,,201.0,617975,TRACEY LANGE,,,
,,,,,,,,
6310898,,AMPERSAND PINK GIN & W/BRY 4PK,,,,,21.990000000000002,
,,,,,,,,
6210222,,GORDONS GIN 1000ML,,,,,62.99,
,,,,,,,,
8481,,-7.09  P51 1 FOR $55.90,,,,,,
,,,,,,,,
8481,,P51 1 FOR $55.90,,,,,-7.09,
,,,,,,,,
,,GST Subtotal,,,,,77.89,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,7.08,
,,,,,,,,
,,EFTPOS,,,,,77.89,
,,,,,,,,
,,,,,,,,
2022-12-26 12:11:54,,,201.0,617976,TRACEY LANGE,,,
,,,,,,,,
6020176,,XXXX DRY CAN 6PK,,,,,12.0,
,,,,,,,,
,,GST Subtotal,,,,,12.0,
,,,,,,,,
,,GST Amount,,,,,1.09,
,,,,,,,,
,,EFTPOS,,,,,12.0,
,,,,,,,,
,,,,,,,,
2022-12-26 12:13:28,,,201.0,617977,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6020040,,TOOHEYS EXTRA DRY STUB CTN,,,,,51.99,
,,,,,,,,
6311218,,MALIBU PINA COLADA CAN 4PK,,,,,15.99,
,,,,,,,,
,,GST Subtotal,,,,,67.98,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,6.18,
,,,,,,,,
,,EFTPOS,,,,,67.98,
,,,,,,,,
,,,,,,,,
2022-12-26 12:14:37,,,201.0,617978,TRACEY LANGE,,,
,,,,,,,,
6310731,,MANGO SMASH 8% STUB 4PK,,,,,16.990000000000002,
,,,,,,,,
6311142,,BILLSONS VODKA CAN SGL,,,,,8.0,
,,,,,,,,
,,GST Subtotal,,,,,24.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-26 12:16:33,,,201.0,617979,TRACEY LANGE,,,
,,,,,,,,
6410618,,ST HALLETT BUTCHER CART SHIRAZ,,,,,43.99,
,,GST Subtotal,,,,,43.99,
,,,,,,,,
,,GST Amount,,,,,4.0,
,,,,,,,,
,,EFTPOS,,,,,43.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,6988
2022-12-26 12:18:14,,,201.0,617980,TRACEY LANGE,,,
,,,,,,,,
6310287,,LITTLE FAT LAMB 1.25L BERRY,,,,,8.99,
,,,,,,,,
414,,-2.99  LITTLE FAT LAMB 2 FOR $12,,,,,,
,,,,,,,,
,,GST Amount,,,,,3.91,
,,AMEX,,,,,42.980000000000004,
,,,,,,,,6947
2022-12-26 12:33:54,,,201.0,617991,TRACEY LANGE,,,
,,,,,,,,
6420076,,YELLOWGLEN YELLOW SPARKLING,,,,,,
,,,,,,,,
,,,,,4,,47.96,
8913,,-7.19  4 FOR 15% OFF,,,,,,
,,,,,,,,
8913,,4 FOR 15% OFF,,,,,-7.19,
,,,,,,,,
,,GST Subtotal,,,,,40.77,
,,,,,,,,
,,GST Amount,,,,,3.71,
,,,,,,,,
,,EFTPOS,,,,,40.77,
,,,,,,,,
,,,,,,,,
2022-12-26 12:34:54,,,201.0,617992,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6030071,,CARL DRT 750ML 3 FOR,,,,,21.0,
,,,,,,,,
,,GST Subtotal,,,,,21.0,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,21.0,
,,,,,,,,
,,,,,,,,
2022-12-26 12:41:08,,,201.0,617993,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10.0,
,,,,,,,,
,,GST Subtotal,,,,,10.0,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10.0,
,,,,,,,,
,,,,,,,,
2022-12-26 12:42:53,,,201.0,617994,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6020116,,TOOHEYS NEW CAN CTN 30PK,,,,,62.99,
,,,,,,,,
7856,,-6.99  P51 1 FOR $56.00,,,,,,
,,,,,,,,
6100129,,STRONGBOW APPLE CAN 10PK,,,,,26.490000000000002,
,,,,,,,,
7856,,P51 1 FOR $56.00,,,,,-6.99,
,,,,,,,,
,,GST Subtotal,,,,,82.49,
,,,,,,,,
,,GST Amount,,,,,7.5,
,,,,,,,,
,,EFTPOS,,,,,82.49,
,,,,,,,,
,,,,,,,,
2022-12-26 12:43:51,,,201.0,617995,TRACEY LANGE,,,
,,,,,,,,
6040665,,BLACK HOPS GOAT HAZY CAN SGL,,,,,9.0,
,,,,,,,,
,,-3.96  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040320,,YOUNG HENRYS NEWTOWNER CAN SGL,,,,,6.5,
,,,,,,,,
,,-2.86  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.30  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040878,,YOUNG HENRYS HAZY PALE CAN SGL,,,,,8.0,
,,,,,,,,
,,,,,,,,
,,-3.52  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040313,,BALTER XPA CAN SGL,,,,,8.0,
,,,,,,,,
,,-3.52  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040671,,BLACK HOPS PALE ALE CAN SGL,,,,,7.0,
,,,,,,,,
,,-3.08  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6510096,,FEVER TREE MIXER 200ML BTL SGL,,,,,4.0,
,,-1.77  SKIRMISH/BSHOP,,,,,,6510079
,,SKIRMISH/BSHOP,,,,,-22.01,
,,GST Subtotal,,,,,27.990000000000002,
,,GST Amount,,,,,2.54,
,,EFTPOS,,,,,27.990000000000002,
,,,,,,,,
2022-12-26 12:44:27,,,201.0,617996,TRACEY LANGE,,,
,,,,,,,,
6310365,,SMIRN BLK/GUARANA EA,,,,,8.5,
,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.43,
6310365,,SMIRN BLK/GUARANA EA,,,,,8.5,
,,5% BSHOP L.LEGEND,,,,,-0.43,
6311258,,GORDONS TROP P/FRUT & SODA 4PK,,,,,21.990000000000002,
,,5% BSHOP L.LEGEND,,,,,-1.1,
,,GST Subtotal,,,,,37.03,
,,GST Amount,,,,,3.37,
VOID,,,,,,,,
6311258,,GORDONS TROP P/FRUT & SODA 4PK,,,,,0.0,
,,EFTPOS,,,,,37.03,
,,,,,,,,
,,,,,,,,
2022-12-26 12:44:53,,,201.0,617997,TRACEY LANGE,,,
,,,,,,,,6500006
6030004,,GREAT NTHN ORIGINAL CAN 30CTN,,,,,66.99,
6926,,-3.99  P51 1 FOR $63.00,,,,,,8889
6926,,P51 1 FOR $63.00,,,,,-3.99,
,,GST Subtotal,,,,,63.0,
,,GST Amount,,,,,5.73,
,,EFTPOS,,,,,63.0,
,,,,,,,,
2022-12-26 12:45:09,,,201.0,617998,TRACEY LANGE,,,
,,,,,,,,
6510075,,SCHWEPPES LEMONADE 1.1L,,,,,3.0,
,,,,,,,,
,,,,,,,,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,,
6510072,,SCHWEPPES DRY GING 1.1LTR,,,,,3.0,
417,,-0.50  SCHWEPPES 2 FOR 5,,,,,,
6040401,,COOPERS XPA CAN CTN,,,,,67.99,
7850,,-7.99  P51 1 FOR $60.00,,,,,,
417,,SCHWEPPES 2 FOR 5,,,,,-1.0,
,,,,,,,,
7850,,P51 1 FOR $60.00,,,,,-7.99,
,,,,,,,,
,,GST Subtotal,,,,,65.0,
,,,,,,,,
,,GST Amount,,,,,5.91,
,,,,,,,,
,,EFTPOS,,,,,65.0,
,,,,,,,,
,,,,,,,,
2022-12-26 12:55:20,,,201.0,617999,TRACEY LANGE,,,
,,,,,,,,8432
6020166,,FURPHY ALE 750ML SGL,,,,,7.5,
,,GST Subtotal,,,,,7.5,
,,GST Amount,,,,,0.68,
,,EFTPOS,,,,,7.5,
,,,,,,,,
,,,,,,,,
2022-12-26 12:56:11,,,201.0,618000,TRACEY LANGE,,,
,,,,,,,,6100067
6410686,,CHEMIN DES SABLES ROSE,,,,,13.99,
8328,,0.41  P43 1 FOR $13.00,,,,,,6887
,,10% Item Discount 4,,,,,-1.4000000000000001,
6410686,,CHEMIN DES SABLES ROSE,,,,,13.99,
8328,,0.41  P43 1 FOR $13.00,,,,,,
,,10% Item Discount 4,,,,,-1.4000000000000001,
,,,,,,,,
6410686,,CHEMIN DES SABLES ROSE,,,,,13.99,
,,,,,,,,
8328,,0.41  P43 1 FOR $13.00,,,,,,
,,,,,,,,6965
,,,,,,,,
6965,,P51 1 FOR $49.00,,,,,-5.99,
,,GST Subtotal,,,,,49.0,
,,GST Amount,,,,,4.45,
,,EFTPOS,,,,,49.0,
,,,,,,,,
2022-12-26 13:18:02,,,201.0,618012,TRACEY LANGE,,,2022-12-26 13:48:45
6040042,,STONE & WOOD ALE CTN,,,,,82.99,
,,10% Item Discount 4,,,,,-8.3,
6410056,,WIRRA WIRRA CHURCH BLOCK,,,,,25.990000000000002,
6945,,-5.99  P51 1 FOR $20.00,,,,,,6100178
6410056,,WIRRA WIRRA CHURCH BLOCK,,,,,25.990000000000002,
6945,,-5.99  P51 1 FOR $20.00,,,,,,
6945,,P51 1 FOR $20.00,,,,,,
,,,,,2,,-11.98,
,,GST Subtotal,,,,,114.69,
,,GST Amount,,,,,10.43,
,,,,,,,,
,,EFTPOS,,,,,114.69,
,,,,,,,,
,,,,,,,,
2022-12-26 13:24:29,,,201.0,618013,TRACEY LANGE,,,
,,,,,,,,
6030018,,VB STUB 6PK,,,,,19.490000000000002,
