"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
6606,,P49 1 FOR $42.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,64.99,
,,,,,,,,
,,GST Amount,,,,,5.91,
,,,,,,,,
,,EFTPOS,,,,,64.99,
,,,,,,,,
,,,,,,,,
2022-12-17 10:17:26,,,201.0,616547,TRACEY LANGE,,,8886
,,,,,,,,
6030047,,CARL DRY BTL 6PK,,,,,18.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,18.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.73,
,,,,,,,,
,,EFTPOS,,,,,18.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-17 10:50:02
2022-12-17 10:19:05,,,201.0,616548,TRACEY LANGE,,,
,,,,,,,,
6030073,,GREAT NTHN MID STUB CTN,,,,,53.99,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,,
,,,,,,,,
,,,,,10,,39.9,
1049,,-8.91  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
1049,,ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,,,,3,,-8.91,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,84.98,
,,,,,,,,
,,GST Amount,,,,,7.73,
,,,,,,,,
,,CASH,,,,,100,
,,,,,,,,
,,Change,,,,,15,
,,,,,,,,
,,,,,,,,
2022-12-17 10:20:58,,,201.0,616549,TRACEY LANGE,,,6210071
,,,,,,,,6682
6200042,,VOK 500ML,,,,,,
,,,,,,,,
,,,,,2,,53.980000000000004,
,,-8.78  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6200040,,MIDORI 500ML,,,,,31.990000000000002,
,,,,,,,,
,,-5.20  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-13.98,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,71.99,
,,,,,,,,
,,GST Amount,,,,,6.54,
,,,,,,,,
,,CASH,,,,,100,
,,,,,,,,
,,Change,,,,,28,
,,,,,,,,
,,,,,,,,
2022-12-17 10:21:29,,,201.0,616550,TRACEY LANGE,,,6606
,,,,,,,,
6040029,,ASAHI SUPER DRY 6PK,,,,,19.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,19.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,,,,,,,
,,EFTPOS,,,,,19.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-17 10:22:00,,,201.0,616551,TRACEY LANGE,,,6030096
,,,,,,,,
6210033,,LAPHROAIG 10YO SINGLE MALT,,,,,112.99000000000001,
,,,,,,,,
6500007,,GIFT BAG SINGLE,,,,,2.99,
,,,,,,,,
,,GST Subtotal,,,,,115.98,
,,,,,,,,
,,GST Amount,,,,,10.540000000000001,
,,,,,,,,
,,EFTPOS,,,,,115.98,
,,,,,,,,
,,,,,,,,
2022-12-17 10:23:27,,,202.0,192792,TRACEY LANGE,,,6410347
,,,,,,,,
6210001,,BUNDY SELECT VAT 700ML,,,,,49.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,5337
8355,,-2.99  P43 1 FOR $47.00,,,,,,
,,,,,,,,
8355,,P43 1 FOR $47.00,,,,,-2.99,
,,,,,,,,
,,GST Subtotal,,,,,47,
,,,,,,,,
,,GST Amount,,,,,4.2700000000000005,
,,,,,,,,
,,EFTPOS,,,,,47,
,,,,,,,,
,,,,,,,,
2022-12-17 10:30:34,,,201.0,616552,TRACEY LANGE,,,
,,,,,,,,
6410390,,LA VIEILLE FERME ROSE,,,,,18.990000000000002,
,,,,,,,,
5330,,-2.99  P49 2 FOR $16.00 EA,,,,,,
,,,,,,,,5629
6410390,,LA VIEILLE FERME ROSE,,,,,,
,,,,,,,,
,,,,,2,,37.980000000000004,
5330,,-5.98  P49 2 FOR $16.00 EA,,,,,,
,,,,,,,,
6410390,,LA VIEILLE FERME ROSE,,,,,18.990000000000002,
,,,,,,,,
5330,,-2.99  P49 2 FOR $16.00 EA,,,,,,
,,,,,,,,
6410390,,LA VIEILLE FERME ROSE,,,,,18.990000000000002,
,,,,,,,,
,,EFTPOS,,,,,150.97,
,,,,,,,,
2022-12-17 11:01:42,,,202.0,192800,TRACEY LANGE,,,
,,,,,,,,
6210232,,CAPTAIN MORGAN SPICED RUM 1LT,,,,,61.99,
,,,,,,,,
6611,,-3.99  P49 1 FOR $58.00,,,,,,
,,,,,,,,
6611,,P49 1 FOR $58.00,,,,,-3.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,58,
,,GST Amount,,,,,5.2700000000000005,
,,EFTPOS,,,,,58,
,,,,,,,,6311287
2022-12-17 11:07:05,,,202.0,192801,TRACEY LANGE,,,
,,,,,,,,
6030046,,CARL DRY BTL CTN,,,,,57.99,
,,,,,,,,
6628,,-9.99  P49 1 FOR $48.00,,,,,,
,,,,,,,,
6628,,P49 1 FOR $48.00,,,,,-9.99,
,,,,,,,,
,,GST Subtotal,,,,,48,
,,,,,,,,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,48,
,,,,,,,,6420003
2022-12-17 11:10:37,,,201.0,616556,TODD K,,,
,,,,,,,,
6311300,,MATSOS ALC GINGER BEER CAN 6PK,,,,,27.990000000000002,
,,,,,,,,
8337,,-2.99  P43 1 FOR $25.00,,,,,,
,,,,,,,,
6311060,,WAYWARD VARIETY CAN 12PK,,,,,39.99,
,,,,,,,,
8337,,P43 1 FOR $25.00,,,,,-2.99,
,,,,,,,,
,,GST Subtotal,,,,,64.99,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,5.91,
,,EFTPOS,,,,,64.99,
,,,,,,,,
2022-12-17 11:15:52,,,201.0,616557,TODD K,,,
,,,,,,,,
6310629,,BROOKVALE SP RUM GB CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
5836,,-1.99  P43 1 FOR $25.00,,,,,,
,,,,,,,,
6310046,,BROOKVALE GINGER 330ML CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
,,,,,,,,
5408,,0.01  P49 1 FOR $27.00,,,,,,
5836,,P43 1 FOR $25.00,,,,,-1.99,
5408,,P49 1 FOR $27.00,,,,,0.01,
,,GST Subtotal,,,,,52,
,,GST Amount,,,,,4.73,
,,EFTPOS,,,,,52,
,,,,,,,,
2022-12-17 11:16:12,,,201.0,616558,TODD K,,,2022-12-17 11:35:50
6020176,,XXXX DRY CAN 6PK,,,,,12,
6311279,,SUNTORY 196 GRAPE 6% CAN 10PK,,,,,46.99,
6711,,-4.99  P49 1 FOR $42.00,,,,,,
6711,,P49 1 FOR $42.00,,,,,-4.99,
,,GST Subtotal,,,,,54,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,54,
,,,,,,,,
,,,,,,,,
2022-12-17 11:16:46,,,202.0,192802,TRACEY LANGE,,,
,,,,,,,,6722
6210488,,YAMAZAKI DISTILLERS RSV WHISKY,,,,,150.99,
,,5% BSHOP L.LEGEND,,,,,-7.55,
6210081,,GREY GOOSE VODKA 700ML,,,,,75.99,
6740,,-4.39  P49 1 FOR $64.00,,,,,,
,,10% Item Discount 4,,,,,-7.6000000000000005,
6210197,,FIREBALL CINNAMON WHISKY 700,,,,,54.99,
,,10% Item Discount 4,,,,,-5.5,
,,,,,,,,
6040028,,ASAHI SUPER DRY CTN,,,,,58.99,
,,,,,,,,
8361,,-0.09  P43 1 FOR $53.00,,,,,,
,,,,,,,,
,,,,,,,,
,,10% Item Discount 4,,,,,-5.9,
,,,,,,,,
8361,,P43 1 FOR $53.00,,,,,-0.09,
,,,,,,,,
6740,,P49 1 FOR $64.00,,,,,-4.39,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,309.93,
,,,,,,,,
,,GST Amount,,,,,28.18,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-2.75,
,,,,,,,,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.8000000000000003,
,,,,,,,,
,,CASH,,,,,350,
,,,,,,,,
,,Change,,,,,40.050000000000004,
,,,,,,,,
,,,,,,,,
2022-12-17 11:17:05,,,201.0,616559,TODD K,,,
,,,,,,,,
,,,,,,,,
6020225,,VOODOO RANGER HAZY CAN SGL,,,,,8,
,,,,,,,,
,,-3.96  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040878,,YOUNG HENRYS HAZY PALE CAN SGL,,,,,8,
,,,,,,,,
,,-3.96  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040921,,WAYWARD HAZY IPA CAN SGL,,,,,7,
,,,,,,,,
,,-3.46  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040665,,BLACK HOPS GOAT HAZY CAN SGL,,,,,9,
,,,,,,,,
,,-4.45  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040710,,BLACK HOPS ECOAST HAZY CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.71  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040884,,BREWDOG HAZY JANE IPA CAN SGL,,,,,8,
,,,,,,,,
,,-3.97  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.51,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-17 11:17:45,,,201.0,616560,TODD K,,,
,,,,,,,,
6040665,,BLACK HOPS GOAT HAZY CAN SGL,,,,,9,
,,,,,,,,
,,-4.59  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040878,,YOUNG HENRYS HAZY PALE CAN SGL,,,,,8,
,,,,,,,,
,,-4.08  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6020225,,VOODOO RANGER HAZY CAN SGL,,,,,8,
,,,,,,,,
,,-4.08  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040313,,BALTER XPA CAN SGL,,,,,8,
,,,,,,,,
,,-4.08  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040638,,BALTER HAZY CAN SGL,,,,,8.5,
,,,,,,,,
,,-4.34  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,GST Amount,,,,,3.8200000000000003,
,,EFTPOS,,,,,42,
,,,,,,,,
2022-12-17 11:58:56,,,202.0,192810,TODD K,,,
,,,,,,,,
6030020,,VB CAN CTN 30PK,,,,,71.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,71.99,
,,GST Amount,,,,,6.54,
,,EFTPOS,,,,,71.99,
,,,,,,,,
2022-12-17 12:01:47,,,201.0,616567,TODD K,,,
,,,,,,,,
6410354,,TAYLORS JARAMAN CAB SAUV,,,,,34.99,
,,,,,,,,
8309,,-7.99  P43 1 FOR $27.00,,,,,,
,,,,,,,,
,,,,,,,,
6410058,,PEPPERJACK CAB/SAUV,,,,,27.990000000000002,
6732,,-9.99  P49 1 FOR $18.00,,,,,,6311046
,,,,,,,,
6410293,,PENFOLDS MAX CAB SAUV,,,,,34.99,
6701,,-9.99  P49 1 FOR $25.00,,,,,,
6210071,,JDANIEL 700ML,,,,,57.99,
6682,,-8.99  P49 1 FOR $49.00,,,,,,
,,,,,,,,
6410669,,PEPPERJACK ROSE,,,,,27.990000000000002,
,,,,,,,,
6613,,-9.99  P49 1 FOR $18.00,,,,,,
,,,,,,,,
6210219,,BUNDY UP RUM 1000ML,,,,,62.99,
,,,,,,,,
6591,,-6.99  P49 1 FOR $56.00,,,,,,
,,,,,,,,
6510005,,COCA COLA 1.25L,,,,,4,
,,,,,,,,
8309,,P43 1 FOR $27.00,,,,,-7.99,
,,,,,,,,
6591,,P49 1 FOR $56.00,,,,,-6.99,
,,,,,,,,
6613,,P49 1 FOR $18.00,,,,,-9.99,
,,,,,,,,
6682,,P49 1 FOR $49.00,,,,,-8.99,
,,,,,,,,
6701,,P49 1 FOR $25.00,,,,,-9.99,
,,,,,,,,
6732,,P49 1 FOR $18.00,,,,,-9.99,
,,,,,,,,
,,GST Subtotal,,,,,197,
,,,,,,,,
,,GST Amount,,,,,17.91,
,,,,,,,,
,,EFTPOS,,,,,197,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-17 12:03:07,,,202.0,192811,TODD K,,,
,,,,,,,,
6310173,,JAMESON DRY & LIME 10PK,,,,,55.99,
,,,,,,,,
8365,,-7.99  P43 1 FOR $48.00,,,,,,
,,,,,,,,
6030059,,MILLER CHILL STUB 6PK,,,,,18.990000000000002,
,,,,,,,,
8365,,P43 1 FOR $48.00,,,,,-7.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,66.99,
,,,,,,,,
,,GST Amount,,,,,6.09,
,,,,,,,,
,,EFTPOS,,,,,66.99,
,,,,,,,,
,,,,,,,,
2022-12-17 12:03:26,,,202.0,192812,TODD K,,,
,,,,,,,,
6311284,,WHITECLAW PINE SELTZ CAN 4PK,,,,,25.990000000000002,
,,,,,,,,
6210561,,PARROT BAY MINIATURES,,,,,2.5,
,,,,,,,,
,,GST Subtotal,,,,,28.490000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.59,
,,,,,,,,
,,EFTPOS,,,,,28.490000000000002,
,,,,,,,,
,,,,,,,,
2022-12-17 12:03:38,,,202.0,192813,TODD K,,,
,,,,,,,,
6310794,,WHITECLAW MANGO SELTZ CAN 4PK,,,,,25.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,25.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.36,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,24,
,,,,,,,,
,,,,,,,,
2022-12-17 12:06:41,,,201.0,616568,TODD K,,,
,,,,,,,,
6310049,,BROOKVALE GINGER BEER 500ML EA,,,,,8,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,8,
,,,,,,,,
,,GST Amount,,,,,0.73,
,,,,,,,,
,,EFTPOS,,,,,8,
,,,,,,,,
,,,,,,,,
2022-12-17 12:07:06,,,201.0,616569,TODD K,,,
,,,,,,,,
6210017,,ARKTIKA VODKA 700ML,,,,,41.99,
,,,,,,,,
,,,,,,,,
6510097,,FEVER TREE MIXER 200ML BTL 4PK,,,,,9.99,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,51.980000000000004,
,,,,,,,,
,,GST Amount,,,,,4.73,
,,,,,,,,
,,CASH,,,,,52,
,,,,,,,,
,,,,,,,,
2022-12-17 12:07:48,,,202.0,192814,TRACEY LANGE,,,
,,,,,,,,
6310234,,JDANIEL AMERICAN SERVE CAN 4PK,,,,,29.990000000000002,
,,,,,,,,
6703,,-0.99  P49 1 FOR $29.00,,,,,,
,,,,,,,,
6030061,,CORONA MEX STUB CTN,,,,,66.99,
,,,,,,,,
8345,,-4.99  P43 1 FOR $62.00,,,,,,
,,,,,,,,
8345,,P43 1 FOR $62.00,,,,,-4.99,
,,,,,,,,
,,,,,,,,
6703,,P49 1 FOR $29.00,,,,,-0.99,
,,,,,,,,
,,GST Subtotal,,,,,91,
,,,,,,,,
,,GST Amount,,,,,8.27,
,,,,,,,,
,,EFTPOS,,,,,91,
,,,,,,,,
,,,,,,,,
2022-12-17 12:11:30,,,202.0,192815,TODD K,,,
,,,,,,,,
6510076,,SCHWEPPES SODA  LIME 1.1L,,,,,3,
,,,,,,,,
6420024,,CHANDON NV BRUT,,,,,35.99,
,,,,,,,,
,,,,,,,,
6733,,-9.99  P49 1 FOR $26.00,,,,,,
,,,,,,,,
6733,,P49 1 FOR $26.00,,,,,-9.99,
,,,,,,,,
,,GST Subtotal,,,,,29,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,EFTPOS,,,,,29,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-17 12:12:42,,,202.0,192816,TODD K,,,
,,,,,,,,
6510045,,PEPSI COLA 1.25L,,,,,3,
,,,,,,,,
,,GST Subtotal,,,,,3,
,,,,,,,,
,,GST Amount,,,,,0.27,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6510045,,PEPSI COLA 1.25L,,,,,3,
,,,,,,,,
,,CASH,,,,,3,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-17 12:16:38,,,202.0,192817,TODD K,,,
,,,,,,,,
6450031,,DEBORTOLI COL CHARD 4LT,,,,,21.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,3.99,
,,GST Amount,,,,,0.36,
,,CASH,,,,,5,
,,Change,,,,,1,
,,,,,,,,
2022-12-17 12:36:59,,,202.0,192825,TODD K,,,2022-12-17 12:53:35
6020122,,HEINEKEN ZERO STUB 6PK,,,,,14.99,
,,GST Subtotal,,,,,14.99,
,,GST Amount,,,,,1.36,
,,EFTPOS,,,,,14.99,
,,,,,,,,6400106
2022-12-17 12:37:26,,,202.0,192826,TODD K,,,
,,,,,,,,
6410079,,TAYLORS EST MERLOT,,,,,21.990000000000002,
,,,,,,,,
6723,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
6723,,P49 1 FOR $16.00,,,,,-5.99,
,,,,,,,,
,,GST Subtotal,,,,,16,
,,,,,,,,
,,GST Amount,,,,,1.45,
,,,,,,,,
,,EFTPOS,,,,,16,
,,,,,,,,
,,,,,,,,
2022-12-17 12:38:06,,,202.0,192827,TODD K,,,
,,,,,,,,
6310717,,J SQUIRE GINGER BEER CAN 6PK,,,,,22.990000000000002,
,,,,,,,,
6510075,,SCHWEPPES LEMONADE 1.1L,,,,,3,
,,,,,,,,
,,GST Subtotal,,,,,25.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.36,
,,,,,,,,
,,EFTPOS,,,,,25.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-17 12:40:53,,,202.0,192828,TODD K,,,
,,,,,,,,
6030101,,GREAT NTHN MID 700ML,,,,,7,
,,,,,,,,
,,GST Subtotal,,,,,7,
,,,,,,,,
,,GST Amount,,,,,0.64,
,,,,,,,,
,,CASH,,,,,7,
,,,,,,,,
,,,,,,,,
,,,,,,,,6722
2022-12-17 12:42:11,,,201.0,616576,TRACEY LANGE,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,30,
,,,,,,,,
,,GST Amount,,,,,2.73,
,,,,,,,,
,,EFTPOS,,,,,30,
,,,,,,,,
,,,,,,,,
2022-12-17 12:45:01,,,202.0,192829,TODD K,,,
,,,,,,,,
6311284,,WHITECLAW PINE SELTZ CAN 4PK,,,,,24.990000000000002,
,,,,,,,,
6040314,,BALTER XPA CAN 4PK,,,,,21.990000000000002,
,,,,,,,,
6716,,-2.99  P49 1 FOR $19.00,,,,,,
,,,,,,,,
6040314,,BALTER XPA CAN 4PK,,,,,21.990000000000002,
,,,,,,,,
6716,,-2.99  P49 1 FOR $19.00,,,,,,
,,,,,,,,
6510011,,COOL RIDGE SPRING WATER 600ML,,,,,2,
,,,,,,,,
6716,,P49 1 FOR $19.00,,,,,,
,,,,,,,,
,,,,,2,,-5.98,
,,GST Subtotal,,,,,62.99,
,,,,,,,,
,,GST Amount,,,,,5.73,
,,,,,,,,
,,GST-Free Subtotal,,,,,2,
,,,,,,,,
,,GST-Free Amount,,,,,0,
,,,,,,,,
,,EFTPOS,,,,,64.99,
,,,,,,,,
,,,,,,,,
2022-12-17 12:45:26,,,202.0,192830,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,61.99,
,,,,,,,,
6621,,-7.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-7.99,
,,,,,,,,
,,GST Subtotal,,,,,54,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,CASH,,,,,54,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-17 12:46:24,,,202.0,192831,TODD K,,,
,,,,,,,,
6410495,,HERO OF ZERO PINOT NOIR,,,,,19.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,19.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,,,,,,,
,,CASH,,,,,20,
,,,,,,,,
,,,,,,,,
2022-12-17 12:50:42,,,201.0,616577,TODD K,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,-2.52  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6020178,,VOODOO RANGER IPA CAN SGL,,,,,8,
,,,,,,,,
,,-2.69  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6020225,,VOODOO RANGER HAZY CAN SGL,,,,,8,
,,,,,,,,
,,-2.69  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040463,,BENTSPOKE CRANKSHAFT CAN SGL,,,,,8,
,,,,,,,,
,,-2.69  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6041007,,HAWKES LAGER CAN SGL,,,,,5.5,
,,,,,,,,
,,-1.85  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040524,,BLACKFLAG AFFINITY CAN SGL,,,,,7,
,,,,,,,,
,,-2.35  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030142,,4 PINES GALACTIC XPA CAN SGL,,,,,7,
,,,,,,,,
,,-2.35  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040755,,CBCO PORTER CAN SGL,,,,,7.5,
,,,,,,,,
,,-2.52  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040575,,10 TOES SOUR CAN SGL,,,,,8,
,,,,,,,,
,,-2.69  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040572,,10 TOES VANILLA PORTER CAN SGL,,,,,8.5,
,,,,,,,,
,,,,,,,,
,,-2.86  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040521,,BLACKFLAG RAGE MACHINE CAN SGL,,,,,8,
,,,,,,,,
,,,,,,,,6621
,,-2.69  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040578,,10 TOES IPA CAN SGL,,,,,9.5,
,,,,,,,,
,,-3.19  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040874,,GREEN BEACON SCRIMSHAW CAN 4PK,,,,,39.99,
,,,,,,,,
,,-13.43  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-44.52,
,,,,,,,,
,,GST Subtotal,,,,,87.97,
,,,,,,,,
,,GST Amount,,,,,8,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,,,,,,,8314
,,,,,,,,
,,,,,,,,
5325,,P49 2 FOR $14.00 EA,,,,,-13.780000000000001,
6621,,P49 1 FOR $54.00,,,,,,
,,,,,4,,-15.76,
6722,,P49 1 FOR $16.00,,,,,,
,,,,,2,,-9.78,
6732,,P49 1 FOR $18.00,,,,,,
,,,,,,,,
,,,,,2,,-17.18,
,,,,,,,,
6733,,P49 1 FOR $26.00,,,,,,
,,,,,,,,
,,,,,2,,-16.38,
,,,,,,,,
,,GST Subtotal,,,,,1146.95,
,,,,,,,,
,,GST Amount,,,,,104.27,
,,,,,,,,
,,EFTPOS,,,,,1146.95,
,,,,,,,,
,,,,,,,,
2022-12-17 12:54:06,,,202.0,192833,TODD K,,,
,,,,,,,,
6310255,,JDANIEL DBL JACK 10PK,,,,,67.99,
,,GST Subtotal,,,,,67.99,
,,GST Amount,,,,,6.18,
,,,,,,,,
,,EFTPOS,,,,,67.99,
,,,,,,,,
,,,,,,,,
2022-12-17 12:55:00,,,202.0,192834,TODD K,,,
,,,,,,,,6649
6310244,,JDANIEL COLA CUBE CTN,,,,,93.99,
