"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
6310076,,BUNDY COLA 4.6% CAN 6PK,,,,,29.990000000000002,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,GST Subtotal,,,,,40,
,,,,,,,,
,,GST Amount,,,,,3.64,
,,,,,,,,
,,EFTPOS,,,,,40,
,,,,,,,,
,,,,,,,,
2022-12-13 10:31:19,,,201.0,615969,TODD K,,,
,,,,,,,,
6410081,,TAYLORS EST SHIRAZ,,,,,21.990000000000002,
6649,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
6410081,,TAYLORS EST SHIRAZ,,,,,21.990000000000002,
,,,,,,,,
6649,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
,,,,,,,,
6410081,,TAYLORS EST SHIRAZ,,,,,21.990000000000002,
,,,,,,,,
6649,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
6400284,,TAYLORS ST ANDREWS CHARD,,,,,40.79,
,,,,,,,,
,,,,,,,,
6400284,,TAYLORS ST ANDREWS CHARD,,,,,40.79,
,,,,,,,,
6410717,,TAYLORS ST ANDREWS CAB SAUV,,,,,67.14,
,,,,,,,,
6410717,,TAYLORS ST ANDREWS CAB SAUV,,,,,78.99,
,,,,,,,,
6649,,P49 1 FOR $16.00,,,,,,
,,,,,,,,
,,,,,3,,-17.97,
,,GST Subtotal,,,,,275.71,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,25.060000000000002,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.95,
,,,,,,,,
,,EFTPOS,,,,,275.71,
,,,,,,,,
,,,,,,,,
2022-12-13 10:33:50,,,201.0,615970,TODD K,,,
,,,,,,,,
6410074,,TAYLORS EST CAB SAV,,,,,21.990000000000002,
,,,,,,,,
6650,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
6410074,,TAYLORS EST CAB SAV,,,,,21.990000000000002,
,,,,,,,,
6650,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,6020014
6650,,P49 1 FOR $16.00,,,,,,
,,,,,,,,
,,,,,2,,-11.98,
,,GST Subtotal,,,,,32,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.91,
,,,,,,,,
,,EFTPOS,,,,,32,
,,,,,,,,
,,,,,,,,
2022-12-13 10:40:03,,,202.0,191845,TRACEY LANGE,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
,,GST Subtotal,,,,,53.99,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,53.99,
,,,,,,,,
,,,,,,,,
2022-12-13 10:45:50,,,201.0,615971,TODD K,,,
,,,,,,,,
6020225,,VOODOO RANGER HAZY CAN SGL,,,,,8,
,,,,,,,,
,,,,,,,,
,,-3.96  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040713,,BROUHAHA STRAW SOUR CAN SGL,,,,,8,
,,,,,,,,
,,-3.96  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040740,,GREEN BEACON 7BLS SOUR CAN SGL,,,,,7,
,,,,,,,,
,,-3.46  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040599,,WAYWARD BERLINER CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.71  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040575,,10 TOES SOUR CAN SGL,,,,,8,
,,,,,,,,
6420082,,BROWN BROS SMR PROSECCO,,,,,21.990000000000002,
6722,,-5.99  P49 1 FOR $16.00,,,,,,
,,,,,,,,
6722,,P49 1 FOR $16.00,,,,,-5.99,
,,,,,,,,
,,GST Subtotal,,,,,16,
,,,,,,,,
,,GST Amount,,,,,1.45,
,,,,,,,,
,,EFTPOS,,,,,16,
,,,,,,,,
,,,,,,,,
,,,,,,,,6638
2022-12-13 11:27:41,,,202.0,191851,TODD K,,,
,,,,,,,,
6020030,,XXXX BITTER CAN CTN 30PK,,,,,62.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.15,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,59.84,
,,,,,,,,
,,GST Amount,,,,,5.44,
,,CASH,,,,,60,
,,,,,,,,
,,Change,,,,,0.15,
,,,,,,,,
,,,,,,,,
,,,,,,,,6600072
2022-12-13 11:41:49,,,202.0,191852,TRACEY LANGE,,,
,,,,,,,,
6310723,,ACTUAL SELTZER LIME CAN 4PK,,,,,18.990000000000002,
,,,,,,,,
6040800,,TERELLA MADDOG GINGER CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,42.980000000000004,
,,,,,,,,
,,GST Amount,,,,,3.91,
,,,,,,,,
VOID,,,,,,,,
6030004,,GREAT NTHN ORIGINAL CAN 30CTN,,,,,66.99,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6311175,,BROOKVALE VOD LSQ 6% CAN CTN,,,,,106.99000000000001,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6041050,,CARLSBERG 500ML CAN CTN,,,,,72.99,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,,
,,,,,,,,
,,,,,10,,100,
,,,,,,,,
,,EFTPOS,,,,,42.980000000000004,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 11:42:04,,,201.0,615977,TODD K,,,
,,,,,,,,
6310109,,BUNDY VAT/COLA CAN 4PK,,,,,28.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,28.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,EFTPOS,,,,,28.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 11:44:09,,,202.0,191853,TODD K,,,
,,,,,,,,
,,,,,,,,
6310575,,GORDONS PINK AND SODA STUB CTN,,,,,112.99000000000001,
,,,,,,,,
,,10% Item Discount 4,,,,,-11.3,
,,,,,,,,
,,,,,,,,
,,,,,,,,
6041050,,CARLSBERG 500ML CAN CTN,,,,,72.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-7.3,
,,,,,,,,
6311175,,BROOKVALE VOD LSQ 6% CAN CTN,,,,,106.99000000000001,
,,,,,,,,
,,10% Item Discount 4,,,,,-10.700000000000001,
,,,,,,,,
6030004,,GREAT NTHN ORIGINAL CAN 30CTN,,,,,66.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-6.7,
,,,,,,,,
6310786,,JDANIEL DBL JACK NS CAN CTN,,,,,139.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-14,
,,,,,,,,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,,
,,,,,,,,
,,,,,10,,100,
,,GST Subtotal,,,,,549.95,
,,,,,,,,
,,GST Amount,,,,,50,
,,,,,,,,
,,AMEX,,,,,549.95,
,,,,,,,,
,,,,,,,,6030076
2022-12-13 11:45:56,,,201.0,615978,TODD K,,,
,,,,,,,,
6030160,,CARL DRY 750ML 3PK,,,,,21,
,,,,,,,,
,,GST Subtotal,,,,,21,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,21,
,,,,,,,,
,,,,,,,,
2022-12-13 11:46:43,,,201.0,615979,TODD K,,,
,,,,,,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
6210578,,1792 SMALL BATCH BOURBON,,,,,79.99,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,,
,,,,,,,,
,,,,,2,,-11.98,
,,GST Subtotal,,,,,187.99,
,,GST Amount,,,,,17.09,
,,,,,,,,
,,EFTPOS,,,,,187.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 11:54:09,,,202.0,191854,TODD K,,,
,,,,,,,,
6020127,,IRON JACK 30PK CANS,,,,,58.99,
,,,,,,,,
,,GST Subtotal,,,,,58.99,
,,GST Amount,,,,,5.36,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6100128,,STRONGBOW ORIG CAN 3X10 CTN,,,,,67.99,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6310139,,CCLUB DRY ZERO CAN CTN,,,,,101.99000000000001,
,,,,,,,,
,,EFTPOS,,,,,58.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 11:54:34,,,202.0,191855,TODD K,,,
,,,,,,,,
6310200,,JBEAM COLA 500ML BTL EA,,,,,9,
,,GST Subtotal,,,,,9,
,,,,,,,,
,,GST Amount,,,,,0.8200000000000001,
,,,,,,,,
,,CASH,,,,,9,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 11:58:45,,,202.0,191856,TRACEY LANGE,,,
,,,,,,,,
6030026,,VB 750ML EA,,,,,7.5,
,,,,,,,,
,,7% Item Discount 4,,,,,-0.53,
,,,,,,,,
6030025,,VB 750ML 3 FOR,,,,,21,
,,10% Item Discount 4,,,,,-2.1,
,,,,,,,,
,,GST Subtotal,,,,,25.87,
,,,,,,,,
,,GST Amount,,,,,2.35,
,,,,,,,,
,,EFTPOS,,,,,25.87,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 11:59:24,,,202.0,191857,TRACEY LANGE,,,
,,,,,,,,
6100218,,MERCURY HARD CIDER BC CAN SGL,,,,,5.5,
,,,,,,,,
6100218,,MERCURY HARD CIDER BC CAN SGL,,,,,5.5,
,,,,,,,,
,,GST Subtotal,,,,,11,
,,,,,,,,
,,GST Amount,,,,,1,
,,,,,,,,
,,EFTPOS,,,,,11,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,54,
,,,,,,,,6020176
2022-12-13 12:35:09,,,201.0,615983,TRACEY LANGE,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
,,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,GST Subtotal,,,,,40,
,,GST Amount,,,,,3.64,
,,EFTPOS,,,,,40,
,,,,,,,,8345
2022-12-13 12:38:18,,,202.0,191866,TRACEY LANGE,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-13 12:43:16,,,202.0,191867,TODD K,,,
,,,,,,,,
,,,,,,,,
6041023,,FELONS CRISP CAN 4PK,,,,,20.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,20.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,20.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 12:43:38,,,201.0,615984,TRACEY LANGE,,,
,,,,,,,,
6311143,,BILLSONS VODKA CAN 4PK,,,,,,
,,,,,,,,
,,,,,2,,45.980000000000004,
,,,,,,,,
,,GST Subtotal,,,,,45.980000000000004,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,4.18,
,,,,,,,,
,,EFTPOS,,,,,45.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-13 12:45:51,,,202.0,191868,TODD K,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
8884,,-5.00  BUNDY 6PKS $24.99,,,,,,
,,,,,,,,
8884,,BUNDY 6PKS $24.99,,,,,-5,
,,,,,,,,
,,GST Subtotal,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,24.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 12:51:59,,,201.0,615985,TRACEY LANGE,,,
,,,,,,,,
6310785,,JDANIEL DBL JACK NS CAN 4PK,,,,,27.490000000000002,
,,,,,,,,
,,GST Subtotal,,,,,27.490000000000002,
,,,,,,,,
,,GST Amount,,,,,2.5,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6311144,,BILLSONS VODKA CAN CTN,,,,,118.99000000000001,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,27.490000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 12:54:16,,,202.0,191869,TRACEY LANGE,,,
,,,,,,,,6020035
6030076,,GREAT NTHN MID 30 BLOCK,,,,,,
,,,,,,,,
,,,,,2,,121.98,
,,,,,,,,
6621,,-13.98  P49 1 FOR $54.00,,,,,,
,,,,,,,,6410614
6621,,P49 1 FOR $54.00,,,,,,
,,,,,,,,
,,,,,2,,-13.98,
,,,,,,,,
,,GST Subtotal,,,,,108,
,,,,,,,,
,,GST Amount,,,,,9.82,
,,,,,,,,
,,EFTPOS,,,,,108,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 12:55:08,,,201.0,615986,TRACEY LANGE,,,
,,,,,,,,
6310196,,JBEAM COLA 4.8% CAN  6PK,,,,,28.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,28.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.64,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,,,,,,,
,,Change,,,,,21,
,,,,,,,,
,,,,,,,,
2022-12-13 12:58:58,,,201.0,615987,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-13 13:02:51,,,202.0,191870,TRACEY LANGE,,,
,,,,,,,,
,,,,,,,,
6040048,,COOPERS PALE 750ML TALLIE EA,,,,,7,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.35000000000000003,
,,,,,,,,
,,GST Subtotal,,,,,6.65,
,,,,,,,,
,,GST Amount,,,,,0.6,
,,,,,,,,
,,CASH,,,,,10,
,,,,,,,,
,,,,,,,,
,,Change,,,,,3.35,
,,,,,,,,6310097
2022-12-13 13:03:34,,,201.0,615988,TODD K,,,
,,,,,,,,
6310197,,JBEAM COLA 4.8% CAN EA,,,,,7,
,,,,,,,,
6310257,,JDANIEL DBL JACK CAN 4PK,,,,,27.490000000000002,
,,,,,,,,
,,GST Subtotal,,,,,34.49,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,3.14,
,,EFTPOS,,,,,34.49,
,,,,,,,,
2022-12-13 13:09:04,,,201.0,615989,TRACEY LANGE,,,
,,,,,,,,
6310196,,JBEAM COLA 4.8% CAN  6PK,,,,,28.990000000000002,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.45,
,,,,,,,,
,,,,,,,,
6020220,,XXXX ZERO BTL 6PK,,,,,11.99,
,,5% BSHOP L.LEGEND,,,,,-0.6,
,,ROUNDING,,,,,0.02,
,,GST Subtotal,,,,,38.93,
,,GST Amount,,,,,3.54,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,11.05,
,,,,,,,,
,,,,,,,,
2022-12-13 13:10:30,,,202.0,191871,TRACEY LANGE,,,
,,,,,,,,6020037
6420043,,G BURGE PINOT NOIR CHARD SPK,,,,,31.990000000000002,
6660,,-11.99  P49 1 FOR $20.00,,,,,,
6660,,P49 1 FOR $20.00,,,,,-11.99,
,,GST Subtotal,,,,,20,
,,GST Amount,,,,,1.82,
,,CASH,,,,,20,
,,,,,,,,
2022-12-13 13:11:52,,,201.0,615990,TRACEY LANGE,,,2022-12-13 13:31:26
6410374,,19 CRIMES CAB SAUV,,,,,15.99,
,,5% BSHOP L.LEGEND,,,,,-0.8,
6210413,,ARKTIKA VODKA 150ML,,,,,13.99,
,,5% BSHOP L.LEGEND,,,,,-0.7000000000000001,
,,GST Subtotal,,,,,28.48,
,,GST Amount,,,,,2.59,
,,EFTPOS,,,,,28.48,
,,,,,,,,
2022-12-13 13:32:05,,,202.0,191884,TODD K,,,
,,,,,,,,
,,,,,,,,
6310349,,SAPPORO 650ML CAN CTN,,,,,74.99,
,,5% BSHOP L.LEGEND,,,,,-3.75,
6410528,,TAMBURLAINE P/FREE ROSE,,,,,21.990000000000002,
,,5% BSHOP L.LEGEND,,,,,-1.1,
,,GST Subtotal,,,,,92.13,
,,GST Amount,,,,,8.38,
,,EFTPOS,,,,,92.13,
,,,,,,,,
2022-12-13 13:34:32,,,202.0,191885,TODD K,,,2022-12-13 13:50:33
6310600,,RUSTY YAK GINGER BEER CAN CTN,,,,,81.99,
,,GST Subtotal,,,,,81.99,
,,,,,,,,
,,GST Amount,,,,,7.45,
,,,,,,,,
,,EFTPOS,,,,,81.99,
,,,,,,,,
,,,,,,,,
2022-12-13 13:37:12,,,202.0,191886,TODD K,,,
,,,,,,,,
6020087,,BOAGS PREM 6PK,,,,,20.990000000000002,
,,GST Subtotal,,,,,20.990000000000002,
,,,,,,,,
,,GST Amount,,,,,1.9100000000000001,
,,,,,,,,
,,EFTPOS,,,,,20.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 13:37:27,,,201.0,615993,TODD K,,,
,,,,,,,,
6040028,,ASAHI SUPER DRY CTN,,,,,58.99,
8361,,-5.99  P43 1 FOR $53.00,,,,,,
8361,,P43 1 FOR $53.00,,,,,-5.99,
,,GST Subtotal,,,,,53,
,,,,,,,,
,,GST Amount,,,,,4.82,
,,,,,,,,
,,EFTPOS,,,,,53,
,,,,,,,,
,,,,,,,,
2022-12-13 13:40:07,,,202.0,191887,TODD K,,,
,,,,,,,,
6030004,,GREAT NTHN ORIGINAL CAN 30CTN,,,,,66.99,
,,10% Item Discount 4,,,,,-6.7,
,,GST Subtotal,,,,,60.29,
,,GST Amount,,,,,5.48,
,,,,,,,,
,,EFTPOS,,,,,60.29,
,,,,,,,,
,,,,,,,,
2022-12-13 13:40:20,,,202.0,191888,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,GST Subtotal,,,,,54,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,54,
,,,,,,,,
,,,,,,,,
2022-12-13 13:43:48,,,202.0,191889,TODD K,,,
,,,,,,,,
6030073,,GREAT NTHN MID STUB CTN,,,,,53.99,
,,GST Subtotal,,,,,53.99,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,EFTPOS,,,,,53.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 13:45:07,,,202.0,191890,TODD K,,,
,,,,,,,,
6100082,,PURE BLONDE CIDER 10PK,,,,,28.990000000000002,
,,ROUNDING,,,,,0.01,
,,GST Subtotal,,,,,28.990000000000002,
,,GST Amount,,,,,2.64,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6020040,,TOOHEYS EXTRA DRY STUB CTN,,,,,51.99,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,40,
,,,,,,,,
,,Change,,,,,11,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 13:45:27,,,202.0,191891,TODD K,,,
,,,,,,,,
6040042,,STONE & WOOD ALE CTN,,,,,82.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-4.15,
,,,,,,,,
,,GST Subtotal,,,,,78.84,
,,,,,,,,
,,GST Amount,,,,,7.17,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,78.84,
,,,,,,,,
,,,,,,,,
2022-12-13 13:46:33,,,202.0,191892,TODD K,,,
,,,,,,,,
6020040,,TOOHEYS EXTRA DRY STUB CTN,,,,,51.99,
,,,,,,,,
6210526,,CHIVAS REGAL EXTRA BOURBON CSK,,,,,66.99,
,,,,,,,,
6310072,,BUNDY COLA 4.6% BTL 6PK,,,,,30.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,149.97,
,,,,,,,,
,,GST Amount,,,,,13.63,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,149.97,
,,,,,,,,
,,,,,,,,
2022-12-13 13:46:40,,,202.0,191893,TODD K,,,
,,,,,,,,
6310444,,UDL CAN EA,,,,,6,
,,,,,,,,
6310444,,UDL CAN EA,,,,,6,
,,,,,,,,
,,GST Subtotal,,,,,12,
,,,,,,,,
,,GST Amount,,,,,1.09,
,,,,,,,,
,,CASH,,,,,20,
,,,,,,,,
,,Change,,,,,8,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-13 13:46:59,,,202.0,191894,TODD K,,,
,,,,,,,,
6041034,,WAYWARD DAD ROCKS IPA CAN SGL,,,,,12,
,,,,,,,,
,,GST Subtotal,,,,,12,
,,,,,,,,
,,GST Amount,,,,,1.09,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,38,
,,,,,,,,
,,,,,,,,
2022-12-13 13:47:44,,,202.0,191895,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-13 13:49:03,,,202.0,191896,TODD K,,,
,,,,,,,,
,,CASH,,,,,8,
,,,,,,,,
,,,,,,,,6100065
2022-12-13 14:15:11,,,202.0,191906,TODD K,,,
,,,,,,,,
6310711,,KRAKEN RUM COLA CAN 4PK,,,,,25.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,25.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.36,
,,,,,,,,
,,EFTPOS,,,,,25.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-13 14:17:38,,,202.0,191907,TODD K,,,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,20,
,,,,,,,,
,,GST Amount,,,,,1.82,
,,,,,,,,
,,EFTPOS,,,,,20,
,,,,,,,,
,,,,,,,,2022-12-13 14:44:42
2022-12-13 14:18:11,,,202.0,191908,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,,,,,,,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,,,,,,,
,,GST Subtotal,,,,,54,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,EFTPOS,,,,,54,
,,,,,,,,
,,,,,,,,
,,,,,,,,6040003
2022-12-13 14:19:38,,,201.0,616000,TODD K,,,
,,,,,,,,
6040329,,YOUNG HENRYS IPA ALE SGL,,,,,7.5,
,,,,,,,,
,,-3.87  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040578,,10 TOES IPA CAN SGL,,,,,9.5,
,,,,,,,,
,,-4.90  SKIRMISH/BSHOP,,,,,,
6040980,,CAPITAL BREW ROCK IPA CAN SGL,,,,,8,
,,,,,,,,
,,-4.12  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040668,,BLACK HOPS HORNET IPA CAN SGL,,,,,8.5,
,,,,,,,,
,,-4.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040593,,WAYWARD IPA CAN SGL,,,,,8,
,,,,,,,,
,,-4.12  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
