"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
6210226,,ABSOLUT VODKA 1000ML,,,,,70.99,
,,,,,,,,
8357,,-5.99  P43 1 FOR $65.00,,,,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-5.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,-5.99,
,,,,,,,,
8352,,P43 1 FOR $78.00,,,,,-11.99,
,,,,,,,,
8357,,P43 1 FOR $65.00,,,,,-5.99,
,,,,,,,,
,,GST Subtotal,,,,,251.99,
,,,,,,,,
,,GST Amount,,,,,22.91,
,,,,,,,,
,,EFTPOS,,,,,251.99,
,,,,,,,,
,,,,,,,,
2022-12-18 10:07:07,,,202.0,192978,TODD K,,,6020035
,,,,,,,,
6210577,,FIREBALL XMAS ORNAMENT 6PK,,,,,39.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-4,
,,,,,,,,
6210577,,FIREBALL XMAS ORNAMENT 6PK,,,,,39.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-4,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,71.98,
,,,,,,,,
,,GST Amount,,,,,6.54,
,,,,,,,,
,,CASH,,,,,72,
,,,,,,,,
,,,,,,,,
2022-12-18 10:08:59,,,202.0,192979,TODD K,,,5326
,,,,,,,,5326
6210413,,ARKTIKA VODKA 150ML,,,,,,
,,,,,,,,
,,,,,2,,27.98,
,,5% BSHOP L.LEGEND,,,,,-1.4000000000000001,
,,,,,,,,
,,GST Subtotal,,,,,26.580000000000002,
,,,,,,,,
,,GST Amount,,,,,2.42,
,,,,,,,,
,,EFTPOS,,,,,26.580000000000002,
,,,,,,,,
,,,,,,,,
2022-12-18 10:18:45,,,202.0,192980,TODD K,,,6310248
,,,,,,,,
6020052,,GUINNESS CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,26.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.45,
,,,,,,,,
,,EFTPOS,,,,,26.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-18 10:19:27,,,202.0,192981,TODD K,,,6020035
,,,,,,,,6020035
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,,
,,,,,,,,
,,,,,2,,119.98,
8347,,-11.98  P43 1 FOR $54.00,,,,,,
,,,,,,,,6020035
8347,,P43 1 FOR $54.00,,,,,,
,,,,,,,,
,,,,,2,,-11.98,
,,GST Subtotal,,,,,108,
,,,,,,,,
,,GST Amount,,,,,9.82,
,,,,,,,,
,,EFTPOS,,,,,108,
,,,,,,,,
,,,,,,,,
2022-12-18 10:24:54,,,202.0,192982,TODD K,,,
,,,,,,,,
,,,,,,,,
6310255,,JDANIEL DBL JACK 10PK,,,,,67.99,
,,,,,,,,
,,GST Subtotal,,,,,67.99,
,,,,,,,,
,,GST Amount,,,,,6.18,
,,,,,,,,
,,EFTPOS,,,,,67.99,
,,,,,,,,
,,,,,,,,
2022-12-18 10:28:56,,,202.0,192983,TODD K,,,
,,,,,,,,
6020030,,XXXX BITTER CAN CTN 30PK,,,,,62.99,
,,,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.15,
,,,,,,,,
,,GST Subtotal,,,,,59.84,
,,,,,,,,
,,GST Amount,,,,,5.44,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6210008,,BOND SEVEN WHISKY 700ML,,,,,,
,,,,,,,,
,,,,,13,,597.87,
,,EFTPOS,,,,,59.84,
,,,,,,,,
,,,,,,,,
2022-12-18 10:29:39,,,202.0,192984,TODD K,,,6400014
,,,,,,,,
6030111,,4 PINES PALE ALE 330ML STB CTN,,,,,73.99,
,,,,,,,,
,,GST Subtotal,,,,,73.99,
,,,,,,,,
,,GST Amount,,,,,6.73,
,,,,,,,,
,,EFTPOS,,,,,73.99,
,,,,,,,,
2022-12-18 11:00:11,,,202.0,192992,TODD K,,,
,,,,,,,,
6420108,,TEMPUS TWO PROSECCO,,,,,15.99,
,,,,,,,,
5337,,-3.49  P49 2 FOR $12.50 EA,,,,,,
,,,,,,,,
6420108,,TEMPUS TWO PROSECCO,,,,,15.99,
,,,,,,,,
5337,,-3.49  P49 2 FOR $12.50 EA,,,,,,
,,,,,,,,
5337,,P49 2 FOR $12.50 EA,,,,,-6.98,
,,,,,,,,
,,GST Subtotal,,,,,25,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,25,
,,,,,,,,
,,,,,,,,
2022-12-18 11:12:40,,,201.0,616705,TODD K,,,
,,,,,,,,
6311105,,BROOKVALE GINGER LOW S CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
5357,,0.01  P49 1 FOR $27.00,,,,,,
,,,,,,,,
5357,,P49 1 FOR $27.00,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,27,
,,,,,,,,
,,GST Amount,,,,,2.45,
,,,,,,,,
,,EFTPOS,,,,,27,
,,,,,,,,
,,,,,,,,
2022-12-18 11:19:46,,,201.0,616706,TODD K,,,6734
,,,,,,,,
6310076,,BUNDY COLA 4.6% CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
6310076,,BUNDY COLA 4.6% CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,,,,,,,
,,GST Subtotal,,,,,40,
,,,,,,,,
,,GST Amount,,,,,3.64,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6310105,,BUNDY UP/COLA 4.8% CAN 10PK,,,,,47.99,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-18 11:27:14,,,201.0,616707,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,CASH,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-18 11:32:01,,,201.0,616708,TODD K,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,,,,,,,
,,GST Subtotal,,,,,40,
,,,,,,,,
,,GST Amount,,,,,3.64,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6030100,,GREAT NTHN MID 3 PACK,,,,,19,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,,,,,,,
6310186,,JBEAM BLK DBL SRV 4PK,,,,,25.490000000000002,
,,,,,,,,
,,EFTPOS,,,,,40,
,,,,,,,,
,,,,,,,,
2022-12-18 11:32:59,,,201.0,616709,TODD K,,,
,,,,,,,,
6030100,,GREAT NTHN MID 3 PACK,,,,,19,
,,,,,,,,
6310186,,JBEAM BLK DBL SRV 4PK,,,,,25.490000000000002,
,,,,,,,,
,,GST Subtotal,,,,,44.49,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,4.04,
,,,,,,,,
,,EFTPOS,,,,,44.49,
,,,,,,,,
,,,,,,,,
2022-12-18 11:33:24,,,201.0,616710,TODD K,,,
,,,,,,,,
6311151,,FLASHBACK DOUBLE GRAPE CAN 4PK,,,,,28.990000000000002,
,,,,,,,,
6311151,,FLASHBACK DOUBLE GRAPE CAN 4PK,,,,,28.990000000000002,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,57.980000000000004,
,,,,,,,,
,,GST Amount,,,,,5.2700000000000005,
,,,,,,,,
,,CASH,,,,,60,
,,,,,,,,
,,Change,,,,,2,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-18 11:33:51,,,201.0,616711,TODD K,,,
,,,,,,,,
6400386,,TAMBURLAINE ORG PINOT GRIS,,,,,18.990000000000002,
,,,,,,,,
6400386,,TAMBURLAINE ORG PINOT GRIS,,,,,18.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,37.980000000000004,
,,,,,,,,
,,GST Amount,,,,,3.45,
,,,,,,,,
,,EFTPOS,,,,,37.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-18 11:35:15,,,201.0,616712,TODD K,,,
,,,,,,,,
,,,,,,,,2022-12-18 12:09:59
6400016,,MUD HOUSE SAUV BLANC,,,,,,
,,,,,,,,
,,,,,2,,39.980000000000004,
5635,,-9.98  P43 2 FOR $15.00 EA,,,,,,
,,,,,,,,
,,,,,,,,
6400228,,FOLLOWERS BAY SAUV BLANC,,,,,12.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-1.3,
,,,,,,,,
5635,,P43 2 FOR $15.00 EA,,,,,-9.98,
,,,,,,,,
,,GST Subtotal,,,,,41.69,
,,,,,,,,
,,GST Amount,,,,,3.79,
,,,,,,,,
,,EFTPOS,,,,,41.69,
,,,,,,,,
,,,,,,,,
2022-12-18 11:36:08,,,201.0,616713,TODD K,,,
,,,,,,,,
6030062,,CORONA MEX STUB 6PK,,,,,21.990000000000002,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.1,
,,,,,,,,
,,GST Subtotal,,,,,20.89,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.9000000000000001,
,,,,,,,,
,,EFTPOS,,,,,20.89,
,,,,,,,,
,,,,,,,,
2022-12-18 11:50:39,,,201.0,616714,TODD K,,,
,,,,,,,,
6310924,,NED WHISKY COLA 8% CAN SGL,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-18 11:55:22,,,202.0,192993,TODD K,,,
,,,,,,,,
6030012,,CARL MID CAN CTN 30PK,,,,,56.99,
,,,,,,,,
6691,,-5.99  P49 1 FOR $51.00,,,,,,
,,,,,,,,
6691,,P49 1 FOR $51.00,,,,,-5.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,51,
,,,,,,,,
6410100,,YELLOW TAIL MERLOT,,,,,11.99,
8288,,-2.99  P43 1 FOR $9.00,,,,,,
6410100,,YELLOW TAIL MERLOT,,,,,11.99,
8288,,-2.99  P43 1 FOR $9.00,,,,,,
6410277,,TEMPUS TWO MERLOT,,,,,,
,,,,,,,,
,,,,,2,,33.980000000000004,
,,,,,,,,
5337,,-8.98  P49 2 FOR $12.50 EA,,,,,,
,,,,,,,,
6410105,,JACOBS CK MERLOT,,,,,11.99,
,,,,,,,,
6410311,,PFOLD RAWSONS RETREAT MERLOT,,,,,11.99,
,,,,,,,,
6410117,,YALUMBA Y MERLOT,,,,,14.99,
,,,,,,,,
5324,,-3.99  P49 2 FOR $11.00 EA,,,,,,
,,,,,,,,
6410117,,YALUMBA Y MERLOT,,,,,14.99,
,,,,,,,,
5324,,-3.99  P49 2 FOR $11.00 EA,,,,,,
,,,,,,,,
,,,,,,,,2022-12-18 12:59:48
8288,,P43 1 FOR $9.00,,,,,,
,,,,,,,,
,,,,,2,,-5.98,
5324,,P49 2 FOR $11.00 EA,,,,,-7.98,
,,,,,,,,
5337,,P49 2 FOR $12.50 EA,,,,,-8.98,
,,,,,,,,
,,GST Subtotal,,,,,88.98,
,,,,,,,,
,,GST Amount,,,,,8.09,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,88.98,
,,,,,,,,
,,,,,,,,
2022-12-18 12:21:15,,,201.0,616723,TODD K,,,
,,,,,,,,
6311143,,BILLSONS VODKA CAN 4PK,,,,,22.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,22.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.09,
,,,,,,,,
,,EFTPOS,,,,,22.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-18 12:22:47,,,202.0,193000,TODD K,,,
,,,,,,,,
6020025,,TOOHEYS OLD STUB 6PK,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,26,
,,,,,,,,
,,,,,,,,
2022-12-18 12:25:24,,,201.0,616724,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-18 12:25:54,,,202.0,193001,TODD K,,,
,,,,,,,,
6310574,,GORDONS PINK AND SODA STUB 4PK,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
6742,,0.01  P49 1 FOR $22.00,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
6742,,P49 1 FOR $22.00,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,32,
,,,,,,,,
,,GST Amount,,,,,2.91,
,,,,,,,,
,,EFTPOS,,,,,32,
,,,,,,,,
,,,,,,,,
2022-12-18 12:29:15,,,202.0,193002,TODD K,,,
,,,,,,,,
6030079,,GREAT NTHN MID CAN SGL,,,,,4,
,,,,,,,,
6030079,,GREAT NTHN MID CAN SGL,,,,,4,
,,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,15.99,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-18 12:32:39,,,201.0,616725,TODD K,,,
,,,,,,,,8347
6310898,,AMPERSAND PINK GIN & W/BRY 4PK,,,,,21.990000000000002,
6310898,,AMPERSAND PINK GIN & W/BRY 4PK,,,,,21.990000000000002,
6311005,,WHITECLAW VARIETY CAN 10PK,,,,,51.99,
,,GST Subtotal,,,,,95.97,
,,GST Amount,,,,,8.72,
,,EFTPOS,,,,,95.97,
,,,,,,,,
2022-12-18 12:40:27,,,201.0,616726,TODD K,,,
,,,,,,,,
,,,,,,,,
6410725,,LITTLE GIANT NATURAL GRENACHE,,,,,23.990000000000002,
6410724,,LITTLE GIANT NATURAL CAB SAUV,,,,,23.990000000000002,
6410074,,TAYLORS EST CAB SAV,,,,,21.990000000000002,
6650,,-5.99  P49 1 FOR $16.00,,,,,,
6650,,P49 1 FOR $16.00,,,,,-5.99,
,,GST Subtotal,,,,,63.980000000000004,
,,GST Amount,,,,,5.82,
,,EFTPOS,,,,,63.980000000000004,
,,,,,,,,
2022-12-18 12:52:31,,,202.0,193003,TODD K,,,
,,,,,,,,
6310046,,BROOKVALE GINGER 330ML CAN 6PK,,,,,27.990000000000002,
,,,,,,,,
5408,,-0.99  P49 1 FOR $27.00,,,,,,
,,,,,,,,
5408,,P49 1 FOR $27.00,,,,,-0.99,
,,,,,,,,
,,GST Subtotal,,,,,27,
,,,,,,,,
,,GST Amount,,,,,2.45,
,,,,,,,,
,,EFTPOS,,,,,27,
,,,,,,,,
,,,,,,,,
2022-12-18 12:52:52,,,201.0,616727,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,,,,,,,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
,,,,,,,,
6310107,,BUNDY UP/COLA 640ML EA,,,,,11,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,,,,,,,
,,GST Subtotal,,,,,65,
,,,,,,,,
,,GST Amount,,,,,5.91,
,,,,,,,,
,,EFTPOS,,,,,65,
,,,,,,,,
,,,,,,,,
2022-12-18 12:53:05,,,202.0,193004,TODD K,,,
,,,,,,,,
6311135,,SUNTORY 196 LEMON 6% CAN 10PK,,,,,46.99,
,,,,,,,,
,,,,,,,,
6606,,-4.99  P49 1 FOR $42.00,,,,,,
,,,,,,,,
6606,,P49 1 FOR $42.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,42,
,,,,,,,,
,,GST Amount,,,,,3.8200000000000003,
,,,,,,,,
,,EFTPOS,,,,,42,
,,,,,,,,
,,,,,,,,
2022-12-18 12:53:22,,,202.0,193005,TODD K,,,
,,,,,,,,
6400224,,TEMPUS TWO PINOT GRIGIO,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,2,,35.980000000000004,
5337,,-10.98  P49 2 FOR $12.50 EA,,,,,,
,,,,,,,,
6410735,,PETER LEHMANN PORTRAIT SAUV BL,,,,,19.990000000000002,
6768,,-4.99  P49 1 FOR $15.00,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
6621,,-6.99  P49 1 FOR $54.00,,,,,,
,,,,,,,,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,,,,,,,
6768,,P49 1 FOR $15.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,69,
,,,,,,,,
,,GST Amount,,,,,6.2700000000000005,
,,,,,,,,
,,EFTPOS,,,,,69,
,,,,,,,,
,,,,,,,,
2022-12-18 13:32:24,,,202.0,193008,TODD K,,,
,,,,,,,,6400106
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
6621,,-6.99  P49 1 FOR $54.00,,,,,,6510005
6310821,,HARD FIZZ EXTRA BERRY CAN 4PK,,,,,19.990000000000002,
8332,,-0.99  P43 1 FOR $19.00,,,,,,8314
8332,,P43 1 FOR $19.00,,,,,-0.99,
6621,,P49 1 FOR $54.00,,,,,-6.99,
,,GST Subtotal,,,,,73,
,,GST Amount,,,,,6.640000000000001,
,,EFTPOS,,,,,73,
,,,,,,,,
2022-12-18 13:40:54,,,202.0,193009,TODD K,,,2022-12-18 13:54:55
6020037,,XXXX GOLD CAN CTN 30PK,,,,,50,
,,GST Subtotal,,,,,50,
,,GST Amount,,,,,4.55,
,,EFTPOS,,,,,50,
,,,,,,,,
2022-12-18 13:41:46,,,201.0,616736,TODD K,,,
,,,,,,,,
6210146,,WTURKEY 101 700ML,,,,,70.99,
,,,,,,,,
,,,,,,,,
6728,,-8.99  P49 1 FOR $62.00,,,,,,
6728,,P49 1 FOR $62.00,,,,,-8.99,
,,GST Subtotal,,,,,62,
,,GST Amount,,,,,5.64,
,,EFTPOS,,,,,62,
,,,,,,,,
2022-12-18 13:41:59,,,202.0,193010,TODD K,,,2022-12-18 13:56:00
6040042,,STONE & WOOD ALE CTN,,,,,82.99,
,,5% BSHOP L.LEGEND,,,,,-4.15,
6210065,,GRANTS SCOTCH 700ML,,,,,45.99,
6681,,-1.69  P49 1 FOR $42.00,,,,,,
,,5% BSHOP L.LEGEND,,,,,-2.3000000000000003,
6210065,,GRANTS SCOTCH 700ML,,,,,45.99,
6681,,-1.69  P49 1 FOR $42.00,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-2.3000000000000003,
,,,,,,,,
6510047,,PEPSI MAX 1.25L,,,,,3,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.15,
,,,,,,,,
6681,,P49 1 FOR $42.00,,,,,,
,,,,,,,,
,,,,,2,,-3.38,
,,,,,,,,
,,GST Subtotal,,,,,165.69,
,,,,,,,,
,,GST Amount,,,,,15.06,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,,,,,,,
6400384,,BROWN BROS MOSCATO SAUV BLANC,,,,,18.990000000000002,
,,,,,,,,
,,EFTPOS,,,,,165.69,
,,,,,,,,
,,,,,,,,
2022-12-18 13:42:09,,,201.0,616737,TODD K,,,
,,,,,,,,
6310528,,WTURKEY 101 CAN 10PK,,,,,62.99,
,,,,,,,,
6664,,-4.99  P49 1 FOR $58.00,,,,,,
,,,,,,,,
6664,,P49 1 FOR $58.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,58,
,,,,,,,,
,,GST Amount,,,,,5.2700000000000005,
,,,,,,,,
,,EFTPOS,,,,,58,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-18 13:43:24,,,201.0,616738,TODD K,,,
,,,,,,,,
6450026,,YALUMBA RSV CAB SAV 2LT,,,,,14.99,
,,,,,,,,
8279,,-0.99  P43 1 FOR $14.00,,,,,,
,,,,,,,,
8279,,P43 1 FOR $14.00,,,,,-0.99,
,,,,,,,,
,,GST Subtotal,,,,,14,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.27,
,,,,,,,,
,,EFTPOS,,,,,14,
,,,,,,,,
,,,,,,,,
2022-12-18 13:45:26,,,202.0,193011,TODD K,,,
,,,,,,,,
6040155,,VERAS 1866 LAGER STUB CTN,,,,,45.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-2.3000000000000003,
,,,,,,,,
,,GST Subtotal,,,,,43.69,
,,,,,,,,
,,GST Amount,,,,,3.97,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,43.69,
,,,,,,,,
,,,,,,,,
2022-12-18 13:45:45,,,201.0,616739,TODD K,,,
,,,,,,,,
6310014,,BDOUGLAS & COLA 10PK,,,,,40.99,
,,,,,,,,
,,GST Subtotal,,,,,40.99,
,,,,,,,,
,,GST Amount,,,,,3.73,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,40.99,
,,,,,,,,
,,,,,,,,
2022-12-18 13:46:44,,,202.0,193012,TODD K,,,
,,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,15.99,
,,,,,,,,
6310574,,GORDONS PINK AND SODA STUB 4PK,,,,,21.990000000000002,
,,,,,,,,
6742,,0.01  P49 1 FOR $22.00,,,,,,
,,,,,,,,
,,,,,,,,
6742,,P49 1 FOR $22.00,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,37.99,
,,,,,,,,
,,GST Amount,,,,,3.45,
,,,,,,,,
,,EFTPOS,,,,,37.99,
,,,,,,,,
,,,,,,,,
2022-12-18 13:47:04,,,202.0,193013,TODD K,,,
,,,,,,,,
6400396,,19 CRIMES HARD SAUV BLOCK,,,,,15.99,
,,,,,,,,
8363,,-3.99  P43 1 FOR $12.00,,,,,,
,,,,,,,,
6600024,,SAMBOY BBQ BLAST 175G,,,,,4.5,
,,,,,,,,
8363,,P43 1 FOR $12.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,16.5,
,,,,,,,,
,,GST Amount,,,,,1.5,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,16.5,
,,,,,,,,
,,,,,,,,
2022-12-18 13:47:54,,,202.0,193014,TODD K,,,
,,,,,,,,
6310896,,YOUR MATES TILLY GBEER CAN 4PK,,,,,19.990000000000002,
,,,,,,,,
2022-12-18 14:06:41,,,201.0,616746,TODD K,,,8293
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,2022-12-18 14:31:34
2022-12-18 14:07:25,,,201.0,616747,TODD K,,,
,,,,,,,,
6311228,,GOOD TIDES 6.7% B/CURR CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,
,,,,,,,,
6311228,,GOOD TIDES 6.7% B/CURR CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,
,,,,,,,,
8892,,GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,-13.98,
,,,,,,,,
,,GST Subtotal,,,,,34,
,,,,,,,,
,,GST Amount,,,,,3.09,
,,,,,,,,
,,EFTPOS,,,,,34,
,,,,,,,,
,,,,,,,,
2022-12-18 14:10:33,,,201.0,616748,TODD K,,,
,,,,,,,,
