"
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,01 Dec 2022 04:00:00 to 02 Dec 2022 03:59:59,,,
,,,,,,,,
,,,,,,,,
Journal History Enquiry Results,,,,,,,,
,,,,,,,,
,,,,,,,,
6040043,,STONE & WOOD ALE 6PK,,,,,26.990000000000002,
,,,,,,,,
,,10% Item Discount 4,,,,,-2.7,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,GST Subtotal,,,,,20,
,,GST Amount,,,,,1.82,
,,CASH,,,,,20,
,,,,,,,,
2022-12-01 14:35:58,,,202.0,189535.0,TODD K,,,
,,,,,,,,
6310773,,SMIRNOFF SELTZER LIME CAN CTN,,,,,98.99000000000001,
,,,,,,,,
,,10% Item Discount 4,,,,,-9.9,
,,,,,,,,
,,,,,,,,
6510068,,SCHWEPPES 375ML CAN PEPSI MAX,,,,,2,
,,5% BSHOP L.LEGEND,,,,,-0.1,
,,ROUNDING,,,,,0.01,
,,GST Subtotal,,,,,90.99,
,,GST Amount,,,,,8.27,
,,CASH,,,,,100,
,,Change,,,,,9,
,,,,,,,,
2022-12-01 14:38:56,,,201.0,614417.0,TODD K,,,
,,,,,,,,
6040697,,FLYING DUTCH 1 LITRE TALLY,,,,,6.5,
,,,,,,,,
,,GST Subtotal,,,,,6.5,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,0.59,
,,EFTPOS,,,,,6.5,
,,,,,,,,
,,,,,,,,
2022-12-01 14:40:20,,,202.0,189536.0,TODD K,,,
,,,,,,,,
6310530,,WTURKEY 101 CAN 4PK,,,,,28.990000000000002,
,,,,,,,,
6310531,,WTURKEY 101 CAN EA,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,38.99,
,,,,,,,,
,,GST Amount,,,,,3.54,
,,,,,,,,
,,EFTPOS,,,,,38.99,
,,,,,,,,
,,,,,,,,
2022-12-01 14:42:31,,,202.0,189537.0,TODD K,,,
,,,,,,,,
6030078,,GREAT NTHN MID CAN 6PK,,,,,15.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.8,
,,,,,,,,
,,GST Subtotal,,,,,15.19,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.3800000000000001,
,,,,,,,,
,,EFTPOS,,,,,15.19,
,,,,,,,,
,,,,,,,,
2022-12-01 14:46:51,,,202.0,189538.0,TODD K,,,
,,,,,,,,
6310461,,VODKA CRUISER  4PK,,,,,16.490000000000002,
,,,,,,,,
5826,,-0.49  P43 1 FOR $16.00,,,,,,
,,,,,,,,
5826,,P43 1 FOR $16.00,,,,,-0.49,
,,,,,,,,
,,GST Subtotal,,,,,16,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,1.45,
,,,,,,,,
,,EFTPOS,,,,,16,
,,,,,,,,
,,,,,,,,
2022-12-01 14:47:22,,,202.0,189539.0,TODD K,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,,,,,,,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
2022-12-01 14:47:39,,,202.0,189540.0,TODD K,,,
,,,,,,,,
6030101,,GREAT NTHN MID 700ML,,,,,7,
,,,,,,,,
,,GST Subtotal,,,,,7,
,,,,,,,,
,,GST Amount,,,,,0.64,
,,,,,,,,
,,CASH,,,,,7,
,,,,,,,,
,,,,,,,,
2022-12-01 14:48:37,,,202.0,189541.0,TODD K,,,
,,,,,,,,
6020122,,HEINEKEN ZERO STUB 6PK,,,,,14.99,
,,,,,,,,
,,GST Subtotal,,,,,14.99,
,,,,,,,,
,,GST Amount,,,,,1.36,
,,,,,,,,
,,EFTPOS,,,,,14.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 14:51:24,,,202.0,189542.0,TODD K,,,
,,,,,,,,
6040683,,YOUR MATES LARRY CAN 4PK,,,,,20.990000000000002,
,,,,,,,,
5317,,-2.09  P47 1 FOR $18.90,,,,,,
,,,,,,,,
6040716,,YOUR MATES SALLY CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
6407,,-2.09  P47 1 FOR $21.90,,,,,,
,,,,,,,,
6210089,,JWALKER RED 1000ML,,,,,62.99,
,,,,,,,,
,,,,,,,,
6377,,-5.09  P47 1 FOR $57.90,,,,,,
,,,,,,,,
6377,,P47 1 FOR $57.90,,,,,-5.09,
,,,,,,,,
6407,,P47 1 FOR $21.90,,,,,-2.09,
,,,,,,,,
5317,,P47 1 FOR $18.90,,,,,-2.09,
,,,,,,,,
,,GST Subtotal,,,,,98.7,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,8.97,
,,,,,,,,
,,EFTPOS,,,,,98.7,
,,,,,,,,
,,,,,,,,
2022-12-01 14:51:37,,,202.0,189543.0,TODD K,,,
,,,,,,,,
6310631,,CCLUB DRY ZERO CAN 10PK,,,,,44.99,
,,,,,,,,
6271,,-3.99  P47 1 FOR $41.00,,,,,,
,,,,,,,,
6271,,P47 1 FOR $41.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,41,
,,,,,,,,
,,GST Amount,,,,,3.73,
,,,,,,,,
,,EFTPOS,,,,,41,
,,,,,,,,
,,,,,,,,
2022-12-01 14:52:51,,,202.0,189544.0,TODD K,,,
,,,,,,,,
6310723,,ACTUAL SELTZER LIME CAN 4PK,,,,,18.990000000000002,
,,,,,,,,
6310722,,ACTUAL SELTZER LIME CAN SGL,,,,,7,
,,,,,,,,
6310722,,ACTUAL SELTZER LIME CAN SGL,,,,,7,
,,,,,,,,
6310500,,WSTOCK COLA 4.8% 375ML CAN 6PK,,,,,24.990000000000002,
,,,,,,,,
8886,,-3.00  WSTOCK 4.8% 6PK $21.99,,,,,,
,,,,,,,,
8886,,WSTOCK 4.8% 6PK $21.99,,,,,-3,
,,,,,,,,
,,GST Subtotal,,,,,54.980000000000004,
,,,,,,,,
,,GST Amount,,,,,5,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,54.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-01 14:53:44,,,202.0,189545.0,TODD K,,,
,,,,,,,,
6310161,,GENTLEMAN JACK CAN 4PK,,,,,26.490000000000002,
,,,,,,,,
6210071,,JDANIEL 700ML,,,,,49.9,
,,,,,,,,
,,GST Subtotal,,,,,76.39,
,,,,,,,,
,,GST Amount,,,,,6.94,
,,,,,,,,
,,EFTPOS,,,,,76.39,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 14:56:24,,,202.0,189546.0,TODD K,,,
,,,,,,,,
,,EFTPOS,,,,,94.99,
,,,,,,,,
,,,,,,,,6310631
2022-12-01 15:10:40,,,201.0,614419.0,TODD K,,,
,,,,,,,,
6310520,,WSTOCK/COLA 8% CAN EA,,,,,9.5,
,,,,,,,,
6600005,,TWISTIES CHEESE 90GM,,,,,3.5,
,,,,,,,,
,,10% Item Discount 4,,,,,-0.35000000000000003,
,,,,,,,,
,,GST Subtotal,,,,,12.65,
,,,,,,,,
,,GST Amount,,,,,1.1500000000000001,
,,,,,,,,
,,CASH,,,,,12.65,
,,,,,,,,
,,,,,,,,6310077
2022-12-01 15:13:52,,,201.0,614420.0,TODD K,,,
,,,,,,,,
6210231,,LUCKY DIP MINIATURES,,,,,5,
,,,,,,,,
6210231,,LUCKY DIP MINIATURES,,,,,5,
,,,,,,,,
,,GST Subtotal,,,,,10,
,,,,,,,,
,,GST Amount,,,,,0.91,
,,EFTPOS,,,,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 15:14:28,,,201.0,614421.0,TODD K,,,
,,,,,,,,
6410500,,DEVILS CORNER RES PINOT NOIR,,,,,38.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
6040016,,PERONI NASTRO AZZURRO 6PK,,,,,19.990000000000002,
,,,,,,,,
6400461,,STARBOROUGH SAUV BLANC,,,,,25.990000000000002,
,,,,,,,,
6410735,,PETER LEHMANN PORTRAIT SAUV BL,,,,,19.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,104.96000000000001,
,,,,,,,,
,,GST Amount,,,,,9.540000000000001,
,,,,,,,,
,,EFTPOS,,,,,104.96000000000001,
,,,,,,,,
,,,,,,,,
2022-12-01 15:14:30,,,202.0,189555.0,TODD K,,,
,,,,,,,,
6200049,,LICOR 43,,,,,55.99,
,,,,,,,,
,,10% Item Discount 4,,,,,-5.6000000000000005,
,,,,,,,,
6400482,,BERTON METAL CHARDONNAY,,,,,13.99,
,,,,,,,,
6400482,,BERTON METAL CHARDONNAY,,,,,13.99,
,,,,,,,,
6410552,,BERTON METAL CAB SAUV,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
6410552,,BERTON METAL CAB SAUV,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
6410552,,BERTON METAL CAB SAUV,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,6311112
6410551,,BERTON METAL BLACK SHIRAZ,,,,,,
,,,,,,,,
,,,,,3,,41.97,
8597,,-4.77  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
,,10% Item Discount 4,,,,,-4.2,
,,,,,,,,
6210230,,SMIRNOFF RED 1000ML,,,,,62.99,
,,,,,,,,
,,,,,,,,
6342,,-0.79  P47 1 FOR $55.90,,,,,,
,,,,,,,,
,,10% Item Discount 4,,,,,-6.3,
,,,,,,,,
6210065,,GRANTS SCOTCH 700ML,,,,,45.99,
,,,,,,,,
6374,,0.51  P47 1 FOR $41.90,,,,,,
,,,,,,,,
,,10% Item Discount 4,,,,,-4.6000000000000005,
,,,,,,,,
8597,,BERTON METAL 2 FOR $22,,,,,,
,,,,,3,,-13.74,
6342,,P47 1 FOR $55.90,,,,,-0.79,
,,,,,,,,
6374,,P47 1 FOR $41.90,,,,,0.51,
,,,,,,,,
,,GST Subtotal,,,,,242.17000000000002,
,,,,,,,,
,,GST Amount,,,,,22.02,
,,,,,,,,
,,EFTPOS,,,,,242.17000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,5318
2022-12-01 15:16:37,,,201.0,614422.0,TODD K,,,
,,,,,,,,
6210130,,DIMPLE SCOTCH,,,,,60.99,
,,,,,,,,
,,GST Subtotal,,,,,60.99,
,,,,,,,,
,,GST Amount,,,,,5.54,
,,,,,,,,
,,EFTPOS,,,,,60.99,
,,,,,,,,
,,,,,,,,
2022-12-01 15:17:29,,,202.0,189556.0,TODD K,,,
,,,,,,,,
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,7.5,
,,,,,,,,
,,GST Subtotal,,,,,7.5,
,,,,,,,,
,,GST Amount,,,,,0.68,
,,,,,,,,
,,EFTPOS,,,,,7.5,
,,,,,,,,
,,,,,,,,
2022-12-01 15:18:22,,,202.0,189557.0,TODD K,,,
,,,,,,,,
,,,,,,,,
6040001,,COOPERS MILD ALE BTL CTN,,,,,52.99,
,,,,,,,,
6424,,-4.99  P47 1 FOR $48.00,,,,,,
,,,,,,,,
6424,,P47 1 FOR $48.00,,,,,-4.99,
,,,,,,,,
,,GST Subtotal,,,,,48,
,,,,,,,,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,EFTPOS,,,,,48,
,,,,,,,,
,,,,,,,,
2022-12-01 15:19:24,,,202.0,189558.0,TODD K,,,
,,,,,,,,
6030158,,GREAT NTHN ORIGINAL CAN 6PK,,,,,18.490000000000002,
,,,,,,,,
,,GST Subtotal,,,,,18.490000000000002,
,,,,,,,,
,,GST Amount,,,,,1.68,
,,,,,,,,
,,EFTPOS,,,,,18.490000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 15:25:12,,,202.0,189559.0,TODD K,,,
,,,,,,,,
6310495,,WSTOCK COLA 12% CAN 4PK,,,,,22.990000000000002,
,,,,,,,,
8885,,-1.00  WSTOCK 12% 4PK $21.99,,,,,,
,,,,,,,,
8885,,WSTOCK 12% 4PK $21.99,,,,,-1,
,,,,,,,,
,,GST Subtotal,,,,,21.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,,,,,,,
6041061,,POETS CRISP CAN CTN 30PK,,,,,49.99,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-3.9,
,,,,,,,,
,,EFTPOS,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-01 15:26:03,,,201.0,614423.0,TODD K,,,
,,,,,,,,
6311220,,CCLUB SODA LIME CAN 10PK,,,,,45.99,
,,,,,,,,
6261,,-4.99  P47 1 FOR $41.00,,,,,,
,,,,,,,,
6311143,,BILLSONS VODKA CAN 4PK,,,,,22.990000000000002,
,,,,,,,,
6261,,P47 1 FOR $41.00,,,,,-4.99,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,63.99,
,,,,,,,,
,,GST Amount,,,,,5.82,
,,,,,,,,
,,CASH,,,,,100,
,,,,,,,,
,,Change,,,,,36,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,-4.04  SKIRMISH/BSHOP,,,,,,
6040665,,BLACK HOPS GOAT HAZY CAN SGL,,,,,9,
,,,,,,,,
,,-4.55  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.79  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040918,,BENTSPOKE SPROCKET CAN SGL,,,,,9.5,
,,,,,,,,
,,-4.80  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-24.51,
,,,,,,,,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,CASH,,,,,24,
,,,,,,,,
,,,,,,,,
2022-12-01 15:35:44,,,202.0,189565.0,TODD K,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
6165,,-3.99  P47 1 FOR $50.00,,,,,,
,,,,,,,,
,,,,,,,,
6165,,P47 1 FOR $50.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,50,
,,,,,,,,
,,GST Amount,,,,,4.55,
,,,,,,,,
,,EFTPOS,,,,,50,
,,,,,,,,
,,,,,,,,
2022-12-01 15:36:33,,,201.0,614428.0,TODD K,,,
,,,,,,,,
6020011,,XXXX BITTER 750ML EA,,,,,7.5,
,,,,,,,,
6310339,,NED WHISKY COLA 6% CAN SGL,,,,,8,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,15.5,
,,,,,,,,
,,GST Amount,,,,,1.41,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,34.5,
,,,,,,,,
,,,,,,,,
2022-12-01 15:38:15,,,201.0,614429.0,TODD K,,,
,,,,,,,,
6040245,,GREEN BEACON WINDJAMMER SGL,,,,,8,
,,,,,,,,
,,,,,,,,
,,-4.02  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040665,,BLACK HOPS GOAT HAZY CAN SGL,,,,,9,
,,,,,,,,
,,-4.53  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.77  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040918,,BENTSPOKE SPROCKET CAN SGL,,,,,9.5,
,,,,,,,,
,,-4.78  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040578,,10 TOES IPA CAN SGL,,,,,9.5,
,,,,,,,,
,,,,,,,,
,,-4.78  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040829,,STOCKADE 8 BIT IPA CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.77  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6041048,,CARLSBERG 500ML CAN SGL,,,,,6,
,,,,,,,,
,,-3.02  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040593,,WAYWARD IPA CAN SGL,,,,,8,
,,-4.02  SKIRMISH/BSHOP,,,,,,6200151
6040063,,ASAHI SUPDRY CAN 500ML EA,,,,,8,
,,-4.02  SKIRMISH/BSHOP,,,,,,6200151
6020053,,GUINNESS CAN EA,,,,,6.5,
,,-3.27  SKIRMISH/BSHOP,,,,,,6310167
6310350,,SAPPORO 650ML CAN EA,,,,,10,
,,-5.03  SKIRMISH/BSHOP,,,,,,
6040352,,PERONI NASTRO 500ML CAN SGL,,,,,7,
,,-3.51  SKIRMISH/BSHOP,,,,,,
,,SKIRMISH/BSHOP,,,,,-48.52,
,,GST Subtotal,,,,,47.980000000000004,
,,GST Amount,,,,,4.36,
,,EFTPOS,,,,,47.980000000000004,
,,,,,,,,
2022-12-01 15:39:02,,,202.0,189566.0,TODD K,,,
,,,,,,,,
,,,,,,,,
6311215,,BACARDI PINA COLADA CAN 4PK,,,,,23.990000000000002,
6311271,,FIREBALL APPLE 6.6% CAN 4PK,,,,,28.990000000000002,
,,GST Subtotal,,,,,52.980000000000004,
,,GST Amount,,,,,4.82,
,,EFTPOS,,,,,52.980000000000004,
,,,,,,,,
2022-12-01 15:40:42,,,201.0,614430.0,TODD K,,,
,,,,,,,,
6410080,,TAYLORS EST PINOT NOIR,,,,,21.990000000000002,
,,,,,,,,
,,,,,,,,
6410080,,TAYLORS EST PINOT NOIR,,,,,21.990000000000002,
6400330,,SHAW AND SMITH SAUV BLANC,,,,,38.99,
,,GST Subtotal,,,,,82.97,
,,GST Amount,,,,,7.54,
,,EFTPOS,,,,,82.97,
,,,,,,,,
2022-12-01 15:41:55,,,202.0,189567.0,TODD K,,,
,,,,,,,,
6310629,,BROOKVALE SP RUM GB CAN 6PK,,,,,26.990000000000002,
,,,,,,,,
,,,,,,,,
5836,,-1.99  P43 1 FOR $25.00,,,,,,
5836,,P43 1 FOR $25.00,,,,,-1.99,
,,GST Subtotal,,,,,25,
,,GST Amount,,,,,2.27,
,,EFTPOS,,,,,25,
,,,,,,,,
2022-12-01 15:42:06,,,202.0,189568.0,TODD K,,,
,,,,,,,,
,,,,,,,,
6310046,,BROOKVALE GINGER 330ML CAN 6PK,,,,,26.990000000000002,
,,GST Subtotal,,,,,26.990000000000002,
,,GST Amount,,,,,2.45,
,,EFTPOS,,,,,26.990000000000002,
,,,,,,,,8103
2022-12-01 15:42:55,,,201.0,614431.0,TODD K,,,
,,,,,,,,
6410548,,OUTBACK JACK CAB MERLOT,,,,,5.49,
,,,,,,,,
422,,-1.49  OUTBACK JACK 3 FOR $12,,,,,,
,,,,,,,,
6410550,,OUTBACK JACK SEM SAUV BLANC,,,,,5.49,
,,,,,,,,
422,,-1.49  OUTBACK JACK 3 FOR $12,,,,,,
,,,,,,,,
6410550,,OUTBACK JACK SEM SAUV BLANC,,,,,5.49,
,,,,,,,,
,,,,,,,,
422,,-1.49  OUTBACK JACK 3 FOR $12,,,,,,
422,,OUTBACK JACK 3 FOR $12,,,,,-4.47,
,,GST Subtotal,,,,,12,
,,GST Amount,,,,,1.09,
,,EFTPOS,,,,,12,
,,,,,,,,
2022-12-01 16:00:51,,,202.0,189579.0,TODD K,,,6020035
,,,,,,,,
6310016,,BDOUGLAS COLA CAN 6PK,,,,,24.990000000000002,
,,,,,,,,
,,-2.04  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6311209,,VODKA CRUISER 600ML BTL SGL,,,,,11.99,
,,,,,,,,
,,-0.98  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6311209,,VODKA CRUISER 600ML BTL SGL,,,,,11.99,
,,,,,,,,
,,-0.98  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-4,
,,,,,,,,
,,GST Subtotal,,,,,44.97,
,,,,,,,,
,,GST Amount,,,,,4.09,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
,,4% BSHOP L.LEGEND :4,,,,,-0.48,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,44.97,
,,,,,,,,
,,,,,,,,
2022-12-01 16:01:37,,,201.0,614434.0,TODD K,,,
,,,,,,,,
6400084,,JACOBS CK SAV BLANC,,,,,11.99,
,,,,,,,,
6400160,,OYSTER BAY PINOT GRIS,,,,,22.990000000000002,
,,,,,,,,
6353,,-6.09  P47 1 FOR $16.90,,,,,,
,,,,,,,,
6353,,P47 1 FOR $16.90,,,,,-6.09,
,,,,,,,,
,,GST Subtotal,,,,,28.89,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,2.63,
,,,,,,,,
,,EFTPOS,,,,,28.89,
,,,,,,,,
,,,,,,,,
2022-12-01 16:02:07,,,202.0,189580.0,TODD K,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,,,,,,,
,,GST Subtotal,,,,,60.99,
,,,,,,,,
,,GST Amount,,,,,5.54,
,,,,,,,,
,,EFTPOS,,,,,60.99,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 16:02:33,,,201.0,614435.0,TODD K,,,
,,,,,,,,
6310126,,CCLUB COLA CAN 10PK,,,,,44.99,
,,,,,,,,
6188,,-3.99  P47 1 FOR $41.00,,,,,,
,,,,,,,,
,,-16.61  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6311011,,CUERVO MARGARITA CAN 4PK,,,,,23.990000000000002,
,,,,,,,,
,,-7.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.990000000000002,
,,,,,,,,
6188,,P47 1 FOR $41.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,41,
,,,,,,,,
,,GST Amount,,,,,3.73,
,,,,,,,,
,,EFTPOS,,,,,41,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-01 16:03:51,,,202.0,189581.0,TODD K,,,
,,,,,,,,
6020002,,LITTLE CREATURES 568ML SGL,,,,,8,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.4,
,,,,,,,,
6020002,,LITTLE CREATURES 568ML SGL,,,,,8,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-0.4,
,,,,,,,,
6400203,,BIRD IN HAND SAUV BLANC,,,,,27.990000000000002,
,,,,,,,,
6092,,-2.59  P47 1 FOR $24.00,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.4000000000000001,
,,,,,,,,
6092,,P47 1 FOR $24.00,,,,,-2.59,
,,,,,,,,
,,GST Subtotal,,,,,39.2,
,,,,,,,,
,,GST Amount,,,,,3.56,
,,,,,,,,
,,CASH,,,,,39.2,
,,,,,,,,
,,,,,,,,
2022-12-01 16:04:37,,,202.0,189582.0,TODD K,,,
,,,,,,,,
6030098,,GREAT NTHN ORIGINAL 700ML EA,,,,,7.5,
,,,,,,,,
,,GST Subtotal,,,,,7.5,
,,,,,,,,
,,GST Amount,,,,,0.68,
,,,,,,,,
,,EFTPOS,,,,,7.5,
,,,,,,,,
,,,,,,,,VOID
,,,,,,,,
2022-12-01 16:05:23,,,202.0,189583.0,TODD K,,,
,,,,,,,,
6210093,,GORDONS GIN 700ML,,,,,44.99,
,,,,,,,,
6169,,-2.99  P47 1 FOR $42.00,,,,,,
,,,,,,,,
6169,,P47 1 FOR $42.00,,,,,-2.99,
,,,,,,,,
,,GST Subtotal,,,,,42,
,,,,,,,,
,,GST Amount,,,,,3.8200000000000003,
,,,,,,,,
,,EFTPOS,,,,,42,
,,,,,,,,
,,,,,,,,
,,,,,,,,VOID
,,,,,,,,
2022-12-01 16:08:39,,,201.0,614436.0,TODD K,,,
,,,,,,,,
6040715,,YOUR MATES SALLY CAN SGL,,,,,8.5,
,,,,,,,,
,,-4.30  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6030216,,4 PINES HAZY PALE CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.79  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040329,,YOUNG HENRYS IPA ALE SGL,,,,,7.5,
,,,,,,,,
,,-3.79  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040578,,10 TOES IPA CAN SGL,,,,,9.5,
,,,,,,,,
,,-4.80  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040875,,TERELLA BANANA LLAMA CAN SGL,,,,,8,
,,,,,,,,
,,-4.04  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040933,,BRIGHT MIA IPA CAN SGL,,,,,7.5,
,,,,,,,,
,,-3.79  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-24.51,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-01 16:10:55,,,202.0,189584.0,TODD K,,,
,,,,,,,,
6310117,,CAPT MORGAN DRY CAN 4PK,,,,,25.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
6410701,,BROWN BROS ORIGINS SHIRAZ,,,,,20.990000000000002,
,,,,,,,,
6400247,,MATUA VALLEY SAUV BLANC,,,,,18.990000000000002,
,,,,,,,,
6054,,-4.99  P47 2 FOR $14.00 EA,,,,,,
,,,,,,,,
6400247,,MATUA VALLEY SAUV BLANC,,,,,18.990000000000002,
,,,,,,,,
6054,,-4.99  P47 2 FOR $14.00 EA,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,,,,,,,
6054,,P47 2 FOR $14.00 EA,,,,,-9.98,
,,,,,,,,
,,GST Subtotal,,,,,84.98,
,,,,,,,,
,,GST Amount,,,,,7.73,
,,,,,,,,
,,EFTPOS,,,,,84.98,
,,,,,,,,
,,,,,,,,
2022-12-01 16:11:57,,,202.0,189585.0,TODD K,,,
,,,,,,,,
,,,,,,,,
6046,,P47 2 FOR $8.00 EA,,,,,,
,,,,,3,,-17.94,
,,GST Subtotal,,,,,61.99,
,,GST Amount,,,,,5.64,
VOID,,,,,,,,6135
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-27.51,
,,,,,,,,
,,EFTPOS,,,,,61.99,
,,,,,,,,
2022-12-01 16:20:23,,,202.0,189592.0,TODD K,,,
,,,,,,,,
6410287,,KNOCK AND BONES SHIRAZ,,,,,16.990000000000002,
,,,,,,,,
,,,,,,,,
6304,,-2.99  P47 2 FOR $14.00 EA,,,,,,
6410287,,KNOCK AND BONES SHIRAZ,,,,,16.990000000000002,
6304,,-2.99  P47 2 FOR $14.00 EA,,,,,,6150
6420071,,G BURGE PETIT BUBBLES,,,,,19.990000000000002,
6304,,P47 2 FOR $14.00 EA,,,,,-5.98,
,,GST Subtotal,,,,,47.99,
,,GST Amount,,,,,4.36,
,,EFTPOS,,,,,47.99,
,,,,,,,,
,,,,,,,,
2022-12-01 16:21:06,,,201.0,614438.0,TODD K,,,
,,,,,,,,6210108
6311110,,JDANIEL AMERICAN NS CAN 4PK,,,,,,
,,,,,2,,59.980000000000004,
,,5% BSHOP L.LEGEND,,,,,-3,
,,GST Subtotal,,,,,56.980000000000004,
,,GST Amount,,,,,5.18,
