"Aussie World
Idealpos   BOTTLESHOP OFFICE(256)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Journal History,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
6040713,,BROUHAHA STRAW SOUR CAN SGL,,,,,8,
,,,,,,,,
,,-3.83  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040584,,10 TOES HELL YES LAGER CAN SGL,,,,,7,
,,,,,,,,
,,-3.35  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040499,,BROUHAHA MIDDLE ROAD CAN SGL,,,,,6.5,
,,,,,,,,
,,-3.11  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,,,,,,,
6040619,,BLACKFLAG ASTRO PUNK CAN SGL,,,,,8,
,,,,,,,,
,,-3.83  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040619,,BLACKFLAG ASTRO PUNK CAN SGL,,,,,8,
,,,,,,,,
,,-3.82  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-22.01,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
2022-12-03 10:25:07,,,201.0,614695,TODD K,,,
,,,,,,,,
6020178,,VOODOO RANGER IPA CAN SGL,,,,,8,
,,,,,,,,
,,,,,,,,
,,-4.12  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040814,,TERELLA SESSION ALE CAN SGL,,,,,8.5,
,,,,,,,,
,,-4.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040890,,BREWDOG PUNK XPA CAN SGL,,,,,8,
,,,,,,,,
,,-4.12  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040527,,BLACKFLAG COOL LAGER CAN SGL,,,,,7,
,,,,,,,,
,,-3.61  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040578,,10 TOES IPA CAN SGL,,,,,9.5,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,-4.90  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
6040668,,BLACK HOPS HORNET IPA CAN SGL,,,,,8.5,
,,,,,,,,
,,-4.38  SKIRMISH/BSHOP,,,,,,
,,,,,,,,
,,SKIRMISH/BSHOP,,,,,-25.51,
,,,,,,,,
,,GST Subtotal,,,,,23.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2.18,
,,,,,,,,
,,EFTPOS,,,,,23.990000000000002,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-03 10:28:48,,,202.0,189919,TODD K,,,
,,,,,,,,
6410114,,HARDYS VR SHIRAZ 1LT,,,,,,
,,,,,,,,
,,,,,3,,32.97,
,,,,,,,,
6046,,-4.88  P47 2 FOR $8.00 EA,,,,,,
,,,,,,,,6040527
6089,,-0.44  P47 1 FOR $10.00,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-1.6500000000000001,
,,,,,,,,
6046,,P47 2 FOR $8.00 EA,,,,,-4.88,
,,,,,,,,
6089,,P47 1 FOR $10.00,,,,,-0.44,
,,,,,,,,
,,GST Subtotal,,,,,26,
,,,,,,,,
,,GST Amount,,,,,2.36,
,,,,,,,,
,,CASH,,,,,26,
,,,,,,,,
,,,,,,,,
,,,,,,,,6040619
2022-12-03 10:29:41,,,202.0,189920,TODD K,,,
,,,,,,,,
6030073,,GREAT NTHN MID STUB CTN,,,,,,
,,,,,,,,
,,,,,2,,107.98,
6135,,-13.98  P47 1 FOR $47.00,,,,,,
,,,,,,,,
6135,,P47 1 FOR $47.00,,,,,,
,,,,,,,,
,,,,,2,,-13.98,
,,GST Subtotal,,,,,94,
,,,,,,,,
,,GST Amount,,,,,8.55,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,61.99,
,,,,,,,,
,,EFTPOS,,,,,94,
,,,,,,,,
,,,,,,,,
2022-12-03 10:30:49,,,202.0,189921,TODD K,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
,,,,,,,,
6020035,,XXXX GOLD CAN 6PK,,,,,10,
,,-0.90  SKIRMISH/BSHOP,,,,,,
,,SKIRMISH/BSHOP,,,,,-23.01,
,,,,,,,,
5835,,P43 1 FOR $25.00,,,,,-1.99,
,,,,,,,,
8359,,P43 1 FOR $40.00,,,,,-2.99,
,,,,,,,,
,,GST Subtotal,,,,,108.99000000000001,
,,,,,,,,
,,GST Amount,,,,,9.91,
,,,,,,,,
,,EFTPOS,,,,,108.99000000000001,
,,,,,,,,
,,,,,,,,
2022-12-03 10:51:09,,,202.0,189931,TODD K,,,
,,,,,,,,1049
6310464,,CRUISER MIXED 10PK,,,,,37.99,
6201,,-3.99  P47 1 FOR $34.00,,,,,,6410016
6310464,,CRUISER MIXED 10PK,,,,,37.99,
6201,,-3.99  P47 1 FOR $34.00,,,,,,
6201,,P47 1 FOR $34.00,,,,,,
,,,,,2,,-7.98,
,,GST Subtotal,,,,,68,
,,GST Amount,,,,,6.18,
,,EFTPOS,,,,,68,
,,,,,,,,
2022-12-03 10:51:37,,,202.0,189932,TODD K,,,2022-12-03 11:07:53
6030101,,GREAT NTHN MID 700ML,,,,,7,
,,GST Subtotal,,,,,7,
,,GST Amount,,,,,0.64,
,,EFTPOS,,,,,7,
,,,,,,,,6311209
2022-12-03 10:52:40,,,202.0,189933,TODD K,,,
,,,,,,,,
6030062,,CORONA MEX STUB 6PK,,,,,21.990000000000002,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,21.990000000000002,
,,,,,,,,
,,GST Amount,,,,,2,
,,,,,,,,
,,CASH,,,,,50,
,,,,,,,,
,,Change,,,,,28,
,,,,,,,,
,,,,,,,,
2022-12-03 10:53:10,,,202.0,189934,TODD K,,,
,,,,,,,,
6311037,,EUMUNDI GINGER BEER CAN CTN,,,,,61.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.1,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,58.89,
,,,,,,,,
,,GST Amount,,,,,5.3500000000000005,
,,,,,,,,
,,EFTPOS,,,,,58.89,
,,,,,,,,
,,,,,,,,
2022-12-03 10:54:55,,,201.0,614698,TODD K,,,
,,,,,,,,
6310923,,GOOD TIDES SELTZ LIME CAN CTN,,,,,90.99,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,90.99,
,,,,,,,,
,,GST Amount,,,,,8.27,
,,,,,,,,
,,CASH,,,,,100,
,,,,,,,,
,,Change,,,,,9,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-03 10:56:39,,,202.0,189935,TODD K,,,
,,,,,,,,6040028
6210581,,ARIANE VODKA 700ML,,,,,,
,,,,,,,,
,,,,,4,,279.96,
,,,,,,,,
6382,,-44.36  P47 1 FOR $58.90,,,,,,
,,,,,,,,
6420003,,MUMM CHAMPAGNE 750ML,,,,,66.99,
,,,,,,,,
8377,,-6.99  P43 1 FOR $60.00,,,,,,
,,,,,,,,
8377,,P43 1 FOR $60.00,,,,,-6.99,
,,,,,,,,
6382,,P47 1 FOR $58.90,,,,,,
,,,,,,,,
,,,,,4,,-44.36,
,,,,,,,,
,,GST Subtotal,,,,,295.6,
,,,,,,,,
,,GST Amount,,,,,26.87,
,,,,,,,,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,6210117
6420003,,MUMM CHAMPAGNE 750ML,,,,,,
,,,,,,,,
,,,,,4,,267.96,
,,EFTPOS,,,,,295.6,
,,,,,,,,
,,,,,,,,
2022-12-03 10:57:22,,,201.0,614699,TODD K,,,
,,,,,,,,
6310076,,BUNDY COLA 4.6% CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
4900,,-9.99  BUNDY 2 FOR $40,,,,,,
,,,,,,,,
,,,,,,,,
6030052,,GREAT NTHN ORIGINAL STUB CTN,,,,,59.99,
,,,,,,,,
8347,,-2.99  P43 1 FOR $54.00,,,,,,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3,
,,,,,,,,
4900,,BUNDY 2 FOR $40,,,,,-19.98,
,,,,,,,,
8347,,P43 1 FOR $54.00,,,,,-2.99,
,,,,,,,,
,,GST Subtotal,,,,,94,
,,,,,,,,
,,GST Amount,,,,,8.55,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6310101,,BUNDY RED/COLA CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,94,
,,,,,,,,6311192
2022-12-03 10:58:21,,,201.0,614700,TODD K,,,
,,,,,,,,
6310135,,CCLUB DRY CAN 10PK,,,,,45.99,
,,,,,,,,
6182,,-4.99  P47 1 FOR $41.00,,,,,,
,,,,,,,,
6310464,,CRUISER MIXED 10PK,,,,,37.99,
,,,,,,,,
6201,,-3.99  P47 1 FOR $34.00,,,,,,
,,,,,,,,
6182,,P47 1 FOR $41.00,,,,,-4.99,
,,,,,,,,
6201,,P47 1 FOR $34.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,75,
,,,,,,,,
,,GST Amount,,,,,6.82,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,75,
,,,,,,,,6410550
2022-12-03 10:58:22,,,202.0,189936,TRACEY LANGE,,,
,,,,,,,,
6020030,,XXXX BITTER CAN CTN 30PK,,,,,62.99,
,,,,,,,,
,,5% BSHOP L.LEGEND,,,,,-3.15,
,,,,,,,,
,,ROUNDING,,,,,0.01,
,,,,,,,,
,,GST Subtotal,,,,,59.84,
,,,,,,,,
,,GST Amount,,,,,5.44,
,,,,,,,,
,,CASH,,,,,59.85,
,,,,,,,,
,,,,,,,,
2022-12-03 11:02:33,,,202.0,189937,TODD K,,,
,,,,,,,,
6020068,,HEINEKEN STUB CTN,,,,,57.99,
,,,,,,,,
6162,,-7.99  P47 1 FOR $50.00,,,,,,
,,,,,,,,
,,,,,,,,
6162,,P47 1 FOR $50.00,,,,,-7.99,
,,,,,,,,
,,GST Subtotal,,,,,50,
,,,,,,,,
,,GST Subtotal,,,,,59.99,
,,GST Amount,,,,,5.45,
,,EFTPOS,,,,,59.99,
,,,,,,,,
,,,,,,,,
2022-12-03 11:36:23,,,202.0,189944,TODD K,,,
,,,,,,,,6310870
6420043,,G BURGE PINOT NOIR CHARD SPK,,,,,31.990000000000002,
6367,,-13.09  P47 1 FOR $18.90,,,,,,5835
6367,,P47 1 FOR $18.90,,,,,-13.09,
,,GST Subtotal,,,,,18.900000000000002,
,,GST Amount,,,,,1.72,
,,EFTPOS,,,,,18.900000000000002,
,,,,,,,,
,,,,,,,,
2022-12-03 11:39:31,,,202.0,189945,TODD K,,,
,,,,,,,,6311270
6420043,,G BURGE PINOT NOIR CHARD SPK,,,,,31.990000000000002,
6367,,-13.09  P47 1 FOR $18.90,,,,,,6310246
6200029,,FRANGELICO 700ML,,,,,42.99,
6367,,P47 1 FOR $18.90,,,,,-13.09,
,,ROUNDING,,,,,0.01,
,,GST Subtotal,,,,,61.89,
,,GST Amount,,,,,5.63,
,,CASH,,,,,70,
,,Change,,,,,8.1,
,,,,,,,,6348
2022-12-03 11:41:01,,,202.0,189946,TODD K,,,
,,,,,,,,
6500007,,GIFT BAG SINGLE,,,,,2.99,
,,,,,,,,
6500007,,GIFT BAG SINGLE,,,,,2.99,
,,,,,,,,
,,ROUNDING,,,,,0.02,
,,,,,,,,
,,GST Subtotal,,,,,5.98,
,,,,,,,,
,,GST Amount,,,,,0.54,
,,,,,,,,
,,,,,,,,
,,CASH,,,,,6,
,,,,,,,,6310240
2022-12-03 11:41:13,,,202.0,189947,TODD K,,,
,,,,,,,,
6400401,,BERTON METAL SAUV BLANC,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
6400401,,BERTON METAL SAUV BLANC,,,,,13.99,
,,,,,,,,
8597,,-2.99  BERTON METAL 2 FOR $22,,,,,,
,,,,,,,,
,,,,,,,,
8597,,BERTON METAL 2 FOR $22,,,,,-5.98,
,,GST Subtotal,,,,,22,
,,GST Amount,,,,,2,
,,CASH,,,,,22,
,,,,,,,,
2022-12-03 11:41:43,,,202.0,189948,TRACEY LANGE,,,
,,,,,,,,
6210278,,BELVEDERE VODKA 700ML,,,,,70.99,
,,,,,,,,
6181,,-10.99  P47 1 FOR $60.00,,,,,,
,,,,,,,,
,,,,,,,,
6181,,P47 1 FOR $60.00,,,,,-10.99,
,,GST Subtotal,,,,,60,
,,GST Amount,,,,,5.45,
,,EFTPOS,,,,,60,
,,,,,,,,
2022-12-03 11:42:29,,,202.0,189949,TODD K,,,
,,,,,,,,
,,,,,,,,
6311174,,BROOKVALE VOD LSQ 6% CAN 4PK,,,,,20.990000000000002,
6357,,-3.09  P47 1 FOR $17.90,,,,,,6310109
6357,,P47 1 FOR $17.90,,,,,-3.09,
,,GST Subtotal,,,,,17.900000000000002,
,,GST Amount,,,,,1.6300000000000001,
,,EFTPOS,,,,,17.900000000000002,
,,,,,,,,
2022-12-03 11:44:48,,,202.0,189950,TODD K,,,
,,,,,,,,
,,,,,,,,
6030076,,GREAT NTHN MID 30 BLOCK,,,,,60.99,
,,5% BSHOP L.LEGEND,,,,,-3.0500000000000003,
,,ROUNDING,,,,,0.01,
,,GST Subtotal,,,,,57.94,
,,GST Amount,,,,,5.2700000000000005,
,,CASH,,,,,100,
,,,,,,,,
,,Change,,,,,42.050000000000004,
,,,,,,,,
,,,,,,,,
2022-12-03 11:49:36,,,202.0,189951,TODD K,,,
,,,,,,,,6104
6310094,,BUNDY OP/COLA 10PK,,,,,52.99,
6196,,-4.99  P47 1 FOR $48.00,,,,,,
6196,,P47 1 FOR $48.00,,,,,-4.99,
,,GST Subtotal,,,,,48,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,EFTPOS,,,,,48,
,,,,,,,,
,,,,,,,,
2022-12-03 11:49:47,,,201.0,614704,TRACEY LANGE,,,
,,,,,,,,
6310186,,JBEAM BLK DBL SRV 4PK,,,,,25.490000000000002,
6129,,-0.49  P47 1 FOR $25.00,,,,,,
6129,,P47 1 FOR $25.00,,,,,-0.49,
,,GST Subtotal,,,,,25,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,EFTPOS,,,,,25,
,,,,,,,,
,,,,,,,,
2022-12-03 11:51:16,,,202.0,189952,TODD K,,,
,,,,,,,,6286
6020127,,IRON JACK 30PK CANS,,,,,58.99,
,,GST Subtotal,,,,,58.99,
,,GST Amount,,,,,5.36,
,,EFTPOS,,,,,58.99,
,,,,,,,,
2022-12-03 11:51:56,,,202.0,189953,TODD K,,,2022-12-03 12:14:59
6311151,,FLASHBACK DOUBLE GRAPE CAN 4PK,,,,,28.990000000000002,
6311252,,FLASHBACK DOUBLE BLUEB CAN 4PK,,,,,28.990000000000002,
,,GST Subtotal,,,,,57.980000000000004,
,,GST Amount,,,,,5.2700000000000005,
,,EFTPOS,,,,,57.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-03 11:52:13,,,202.0,189954,TODD K,,,
,,,,,,,,6020035
6311228,,GOOD TIDES 6.7% B/CURR CAN 4PK,,,,,23.990000000000002,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,6310870
6311228,,GOOD TIDES 6.7% B/CURR CAN 4PK,,,,,23.990000000000002,
8892,,-6.99  GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,,5835
8892,,GOOD TIDES 6.7% 4PKS 2 FOR $34,,,,,-13.98,
,,GST Subtotal,,,,,34,
,,CASH,,,,,45,
,,,,,,,,
2022-12-03 12:23:44,,,202.0,189963,TODD K,,,
,,,,,,,,
6410662,,TAYLOR MADE PINOT NOIR,,,,,28.990000000000002,
,,,,,,,,
,,,,,,,,
6228,,-8.99  P47 1 FOR $20.00,,,,,,
6228,,P47 1 FOR $20.00,,,,,-8.99,
,,GST Subtotal,,,,,20,
,,GST Amount,,,,,1.82,
,,EFTPOS,,,,,20,
,,,,,,,,6310461
2022-12-03 12:24:03,,,202.0,189964,TODD K,,,
,,,,,,,,
6210522,,EAST COAST GRAPE MAGIC VODKA,,,,,50.99,
,,,,,,,,
6040296,,COOPERS PALE ALE CAN CTN,,,,,59.99,
,,,,,,,,
,,GST Subtotal,,,,,110.98,
,,,,,,,,
,,GST Amount,,,,,10.09,
,,,,,,,,
,,EFTPOS,,,,,110.98,
,,,,,,,,
,,,,,,,,
2022-12-03 12:25:14,,,202.0,189965,TODD K,,,
,,,,,,,,
,,,,,,,,
6310378,,SMIRN RED 4.5% CAN 6PK,,,,,29.990000000000002,
,,,,,,,,
6310922,,GOOD TIDES SELTZ LIME CAN 4PK,,,,,17.990000000000002,
,,,,,,,,
,,GST Subtotal,,,,,47.980000000000004,
,,,,,,,,
,,GST Amount,,,,,4.36,
,,,,,,,,
,,EFTPOS,,,,,47.980000000000004,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-03 12:27:05,,,202.0,189966,TODD K,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
6165,,-3.99  P47 1 FOR $50.00,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
6165,,P47 1 FOR $50.00,,,,,-3.99,
,,,,,,,,
,,GST Subtotal,,,,,53.99,
,,,,,,,,
,,GST Amount,,,,,4.91,
,,,,,,,,
,,,,,,,,
,,EFTPOS,,,,,53.99,
,,,,,,,,6310350
2022-12-03 12:30:02,,,202.0,189967,TODD K,,,
,,,,,,,,
6310678,,JDANIEL COLA ZERO CAN 10PK,,,,,51.99,
,,,,,,,,
,,GST Subtotal,,,,,51.99,
,,,,,,,,
,,GST Amount,,,,,4.73,
,,,,,,,,
,,EFTPOS,,,,,51.99,
,,,,,,,,
,,,,,,,,
2022-12-03 12:30:51,,,202.0,189968,TODD K,,,
,,,,,,,,
6020046,,HAHN SUPER DRY STUB CTN,,,,,54.99,
,,,,,,,,
6339,,-5.09  P47 1 FOR $49.90,,,,,,
,,,,,,,,
6020046,,HAHN SUPER DRY STUB CTN,,,,,54.99,
,,,,,,,,
6339,,-5.09  P47 1 FOR $49.90,,,,,,
,,,,,,,,
6310093,,BUNDY OP/COLA 3X10 CTN,,,,,139.99,
,,,,,,,,
6310133,,CCLUB DRY CAN 3X10 CTN,,,,,119.99000000000001,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
1049,,-0.99  ICE 3 FOR $3.00 EA,,,,,,
,,,,,,,,
,,,,,,,,
1049,,ICE 3 FOR $3.00 EA,,,,,-2.97,
,,,,,,,,
6339,,P47 1 FOR $49.90,,,,,,
,,,,,,,,
,,,,,2,,-10.18,
,,GST Subtotal,,,,,368.78000000000003,
,,,,,,,,
,,GST Amount,,,,,33.53,
,,,,,,,,
VOID,,,,,,,,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,EFTPOS,,,,,368.78000000000003,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2022-12-03 12:31:18,,,201.0,614709,TRACEY LANGE,,,
,,,,,,,,
6030073,,GREAT NTHN MID STUB CTN,,,,,53.99,
,,,,,,,,
6135,,-6.99  P47 1 FOR $47.00,,,,,,
,,,,,,,,
6135,,P47 1 FOR $47.00,,,,,-6.99,
,,,,,,,,
,,GST Subtotal,,,,,47,
,,,,,,,,
,,,,,,,,
,,GST Amount,,,,,4.2700000000000005,
,,EFTPOS,,,,,47,
,,,,,,,,6311174
2022-12-03 12:33:33,,,202.0,189969,TODD K,,,
,,,,,,,,
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
,,,,,,,,
6165,,-3.99  P47 1 FOR $50.00,,,,,,
,,,,,,,,
6165,,P47 1 FOR $50.00,,,,,-3.99,
,,,,,,,,
,,,,,,,,
,,GST Subtotal,,,,,50,
,,GST Amount,,,,,4.55,
,,EFTPOS,,,,,50,
,,,,,,,,
,,,,,,,,
2022-12-03 12:35:31,,,202.0,189970,TODD K,,,
,,,,,,,,6030101
6310631,,CCLUB DRY ZERO CAN 10PK,,,,,44.99,
6271,,-3.99  P47 1 FOR $41.00,,,,,,
6271,,P47 1 FOR $41.00,,,,,-3.99,
,,GST Subtotal,,,,,41,
,,,,,,,,
,,GST Amount,,,,,3.73,
,,,,,,,,
,,EFTPOS,,,,,41,
,,,,,,,,
,,,,,,,,
2022-12-03 12:37:28,,,202.0,189971,TODD K,,,
,,,,,,,,6030043
6310161,,GENTLEMAN JACK CAN 4PK,,,,,26.490000000000002,
,,GST Subtotal,,,,,26.490000000000002,
,,GST Amount,,,,,2.41,
,,EFTPOS,,,,,26.490000000000002,
,,,,,,,,
2022-12-03 12:38:39,,,202.0,189972,TODD K,,,
,,,,,,,,
,,,,,,,,
6310186,,JBEAM BLK DBL SRV 4PK,,,,,25.490000000000002,
6129,,-0.49  P47 1 FOR $25.00,,,,,,NS1
6129,,P47 1 FOR $25.00,,,,,-0.49,
,,,,,,,,
,,GST Subtotal,,,,,25,
,,,,,,,,
,,GST Amount,,,,,2.27,
,,,,,,,,
,,CASH,,,,,25,
,,,,,,,,
,,,,,,,,
2022-12-03 12:42:09,,,202.0,189973,TODD K,,,
,,,,,,,,
6030100,,GREAT NTHN MID 3 PACK,,,,,19,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
,,,,,,,,
,,,,,,,,
6344,,-8.09  P47 1 FOR $54.90,,,,,,
6344,,P47 1 FOR $54.90,,,,,-8.09,
,,,,,,,,
,,GST Subtotal,,,,,54.9,
,,,,,,,,
,,GST Amount,,,,,4.99,
,,,,,,,,
,,EFTPOS,,,,,54.9,
,,,,,,,,
,,,,,,,,
2022-12-03 13:08:02,,,201.0,614711,TODD K,,,
,,,,,,,,
,,VOID ENTIRE SALE,,,,,0,
,,,,,,,,
2022-12-03 13:09:19,,,201.0,614712,TODD K,,,2022-12-03 13:28:17
6310069,,BUNDY BARE/COLA 6PK,,,,,28.990000000000002,
4900,,-8.99  BUNDY 2 FOR $40,,,,,,6122
6310069,,BUNDY BARE/COLA 6PK,,,,,28.990000000000002,
4900,,-8.99  BUNDY 2 FOR $40,,,,,,6122
6310711,,KRAKEN RUM COLA CAN 4PK,,,,,25.990000000000002,
6257,,-0.99  P47 1 FOR $25.00,,,,,,
6500006,,ICE 5kg BAG,,,,,3.99,
4900,,BUNDY 2 FOR $40,,,,,-17.98,
,,,,,,,,
6257,,P47 1 FOR $25.00,,,,,-0.99,
,,,,,,,,
,,GST Subtotal,,,,,68.99,
,,,,,,,,
,,GST Amount,,,,,6.2700000000000005,
,,,,,,,,
,,EFTPOS,,,,,68.99,
,,,,,,,,
,,,,,,,,
2022-12-03 13:09:51,,,201.0,614713,TODD K,,,
,,,,,,,,8314
6310234,,JDANIEL AMERICAN SERVE CAN 4PK,,,,,29.990000000000002,
,,GST Subtotal,,,,,29.990000000000002,
,,GST Amount,,,,,2.73,
,,EFTPOS,,,,,29.990000000000002,
,,,,,,,,
2022-12-03 13:11:30,,,201.0,614714,TODD K,,,
,,,,,,,,
6310814,,WAYWARD BERRY SELTZ CAN 4PK,,,,,17.990000000000002,
,,,,,,,,
,,,,,,,,
6420040,,JANSZ CUVEE NV,,,,,36.99,
8366,,-9.99  P43 1 FOR $27.00,,,,,,6311037
6310176,,JAMESON DRY & LIME EA,,,,,8,
6500007,,GIFT BAG SINGLE,,,,,2.99,
8366,,P43 1 FOR $27.00,,,,,-9.99,
,,GST Subtotal,,,,,55.980000000000004,
,,,,,,,,
,,GST Amount,,,,,5.09,
,,,,,,,,
,,EFTPOS,,,,,55.980000000000004,
,,,,,,,,
,,,,,,,,
2022-12-03 13:16:05,,,202.0,189986,TODD K,,,
,,,,,,,,6310076
6020037,,XXXX GOLD CAN CTN 30PK,,,,,53.99,
